0,1,2
1.0,Corey Seager,SS
2.0,Justin Turner,3B
3.0,David Freese,DH
4.0,Cody Bellinger,RF
5.0,Max Muncy,1B
6.0,AJ Pollock,CF
7.0,Alex Verdugo,LF
8.0,Enrique Hernandez,2B
9.0,Austin Barnes,C
,Kenta Maeda,P
