Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Corey Seager SS,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.274,0.354,0.461,0.815,11.0,9.0,-0.152,1.37,0.0,-0.152%,-0.03%,0.42,-1.3,0.0,2.0,
Justin Turner 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.29,0.371,0.44,0.811,14.0,9.0,-0.077,0.73,0.0,-0.077%,-0.01%,0.23,-0.9,0.0,1.0,
David Freese DH,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.301,0.403,0.577,0.98,14.0,9.0,-0.03,0.5,0.012,-0.042%,-0.01%,0.16,-0.4,,,
Cody Bellinger RF,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.336,0.433,0.688,1.122,20.0,10.0,0.009,0.66,0.04,-0.031%,0.00%,0.2,-0.0,1.0,0.0,
Max Muncy 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.262,0.362,0.524,0.886,18.0,11.0,-0.104,0.94,0.0,-0.104%,-0.02%,0.28,-1.2,7.0,0.0,
AJ Pollock CF,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.224,0.286,0.327,0.613,14.0,11.0,0.019,0.72,0.059,-0.040%,0.00%,0.22,-0.2,3.0,0.0,
Alex Verdugo LF,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.306,0.352,0.5,0.852,14.0,9.0,0.09,1.06,0.146,-0.055%,0.02%,0.33,0.9,2.0,0.0,HR
Enrique Hernandez 2B,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.22,0.286,0.408,0.694,10.0,6.0,-0.007,1.5,0.059,-0.066%,-0.00%,0.46,-0.2,3.0,3.0,
Austin Barnes C,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.203,0.297,0.339,0.636,11.0,7.0,-0.128,1.72,0.0,-0.128%,-0.02%,0.53,-1.0,8.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Kenta Maeda P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Pedro Baez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
JT Chargois P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Zac Rosscup P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,32.0,1.0,5.0,1.0,2.0,12.0,34.0,0.156,0.206,0.25,0.456,126.0,81.0,-0.38,0.99,0.316,-0.695%,-0.07%,0.3,-4.3,24.0,6.0,
