0,1,2,0,1,2
1.0,Corey Seager,SS,1.0,Mookie Betts,RF
2.0,Justin Turner,3B,2.0,Rafael Devers,3B
3.0,David Freese,DH,3.0,Xander Bogaerts,SS
4.0,Cody Bellinger,RF,4.0,J.D. Martinez,DH
5.0,Max Muncy,1B,5.0,Andrew Benintendi,LF
6.0,AJ Pollock,CF,6.0,Christian Vazquez,C
7.0,Alex Verdugo,LF,7.0,Jackie Bradley Jr.,CF
8.0,Enrique Hernandez,2B,8.0,Michael Chavis,1B
9.0,Austin Barnes,C,9.0,Brock Holt,2B
,Kenta Maeda,P,,Eduardo Rodriguez,P
