Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Kenta Maeda, L (7-6)",5.2,4,3,3,1,7,2,3.82,22,87,60,36,11,13,3,11,2,0,55.0,,,-0.031,0.72,-0.01%,0.22,0.1
Pedro Baez,0.2,2,3,3,0,0,0,3.32,5,16,11,8,2,1,3,2,1,0,,1.0,0.0,-0.053,0.67,-0.01%,0.2,-1.5
JT Chargois,0.2,1,2,2,1,1,1,4.82,4,13,7,4,0,3,0,2,0,0,,2.0,2.0,-0.038,0.23,-0.01%,0.07,-2.5
Zac Rosscup,1.0,1,0,0,1,0,0,5.0,4,15,8,5,2,1,3,0,0,0,,0.0,0.0,0.0,0.01,0.00%,0.0,0.6
Team Totals,8.0,8,8,8,3,8,3,9.0,35,131,86,53,15,18,9,15,3,0,55.0,3.0,2.0,-0.122,0.57,-0.02%,0.18,-3.3
