Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, L (1-1)",4.1,8,8,8,2,5,4,7.56,23,106,70,43,16,11,5,11,4,0,18.0,,,-0.331,0.64,-0.22%,0.72,-5.5
Robbie Ross,2.2,3,2,2,1,1,0,6.75,13,37,22,14,4,4,5,5,3,0,,0.0,0.0,-0.001,0.04,-0.00%,0.05,-0.6
Fernando Abad,1.0,1,0,0,1,0,0,4.5,5,22,12,7,3,2,4,0,0,0,,0.0,0.0,0.001,0.01,0.00%,0.01,0.6
Robby Scott,1.0,0,0,0,0,0,0,0.0,3,9,5,5,0,0,1,2,0,0,,0.0,0.0,0.0,0.0,0.00%,0.0,0.6
Team Totals,9.0,12,10,10,4,6,4,10.0,44,174,109,69,23,17,15,18,7,0,18.0,0.0,0.0,-0.331,0.35,-0.23%,0.39,-5.0
