Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Hyun Jin Ryu,7.0,7,2,0,1,6,0,1.63,29,94,62,32.0,16,14,15,7,5,0,64.0,,,0.32,1.23,0.05%,0.31,2.1
"Pedro Baez, BS (3)",1.0,2,2,2,0,3,2,3.67,5,21,15,6.0,5,4,0,2,0,0,,0.0,0.0,-0.311,1.75,-0.05%,0.45,-1.4
Zac Rosscup,0.0,0,0,0,1,0,0,5.0,1,4,0,,0,0,0,0,0,0,,0.0,0.0,-0.072,2.34,-0.01%,0.6,-0.4
Yimi Garcia,0.1,0,0,0,1,0,0,4.08,2,5,2,1.0,0,1,1,0,0,0,,1.0,0.0,0.006,3.13,0.00%,0.8,-0.0
Kenley Jansen,1.2,0,0,0,1,3,0,3.05,6,28,19,7.0,6,6,0,2,2,0,,2.0,0.0,0.374,3.19,0.06%,0.81,1.6
"Dylan Floro, W (4-2)",1.1,2,0,0,2,1,0,4.01,8,33,20,12.0,3,5,3,2,1,0,,0.0,0.0,0.152,3.21,0.02%,0.82,0.6
"Joe Kelly, S (1)",0.2,0,0,0,0,2,0,5.29,2,11,8,2.0,4,2,0,0,0,0,,1.0,0.0,0.054,0.86,0.01%,0.22,0.6
Team Totals,12.0,11,4,2,6,15,2,1.5,53,196,126,60.0,34,32,19,13,8,0,64.0,4.0,0.0,0.523,1.89,0.08%,0.48,3.0
