Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Trey Mancini LF,4.0,2.0,2.0,0.0,1.0,1.0,5.0,0.273,0.369,0.345,0.715,19.0,10.0,0.051,0.36,0.059,-0.009%,0.03%,0.33,0.5,1.0,0.0,
Manny Machado SS,4.0,0.0,1.0,2.0,0.0,0.0,4.0,0.316,0.409,0.544,0.953,17.0,10.0,-0.036,0.77,0.031,-0.067%,-0.02%,0.71,1.0,2.0,0.0,2B
Jonathan Schoop 2B,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.23,0.266,0.344,0.61,17.0,10.0,0.041,0.63,0.074,-0.032%,0.02%,0.58,0.4,1.0,2.0,
Engelb Vielma 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,
Adam Jones CF,3.0,0.0,1.0,1.0,0.0,1.0,4.0,0.233,0.254,0.4,0.654,20.0,13.0,-0.034,0.83,0.008,-0.041%,-0.02%,0.77,-0.8,5.0,0.0,SF
Danny Valencia DH,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.176,0.333,0.412,0.745,11.0,6.0,0.004,0.46,0.025,-0.021%,0.00%,0.43,0.2,,,
Pedro Alvarez PH-DH,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.444,0.5,0.944,2.0,1.0,-0.008,0.3,0.0,-0.008%,-0.00%,0.28,-0.2,,,
Chris Davis 1B,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.111,0.231,0.178,0.409,15.0,10.0,-0.06,0.58,0.0,-0.060%,-0.03%,0.54,-1.1,5.0,0.0,
Tim Beckham 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.196,0.233,0.304,0.537,14.0,11.0,-0.041,0.39,0.0,-0.041%,-0.02%,0.35,-0.9,1.0,0.0,
Craig Gentry RF,4.0,1.0,1.0,0.0,0.0,3.0,4.0,0.25,0.25,0.25,0.5,17.0,13.0,-0.02,0.29,0.006,-0.026%,-0.01%,0.27,-0.3,3.0,0.0,
Caleb Joseph C,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.103,0.133,0.172,0.306,14.0,8.0,-0.033,0.42,0.0,-0.033%,-0.02%,0.39,-0.7,6.0,0.0,
Chance Sisco PH,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.333,0.407,0.458,0.866,5.0,3.0,0.003,0.07,0.003,0.000%,0.00%,0.07,0.1,,,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Tillman P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Pedro Araujo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mike Wright Jr. P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Donnie Hart P,,,,,,,,,,,,,,,,,,,,,0.0,2.0,
Team Totals,34.0,3.0,9.0,3.0,2.0,12.0,37.0,0.265,0.297,0.294,0.591,151.0,95.0,-0.133,0.51,0.206,-0.338%,-0.07%,0.47,-1.8,24.0,5.0,
