Inning,Win Pct
1,0.5
2,0.53
3,0.5
4,0.56
5,0.57
6,0.55
7,0.51
8,0.53
9,0.48
10,0.48
11,0.44
12,0.22
13,0.23
14,0.2
15,0.19
16,0.18
17,0.19
18,0.17
19,0.12
20,0.13
21,0.13
22,0.15
23,0.13
24,0.15
25,0.12
26,0.11
27,0.1
28,0.08
29,0.06
30,0.04
31,0.04
32,0.05
33,0.07
34,0.08
35,0.07
36,0.08
37,0.07
38,0.06
39,0.06
40,0.06
41,0.06
42,0.07
43,0.05
44,0.05
45,0.04
46,0.04
47,0.05
48,0.05
49,0.05
50,0.04
51,0.05
52,0.04
53,0.05
54,0.03
55,0.02
56,0.03
57,0.02
58,0.03
59,0.01
60,0.02
61,0.01
62,0.02
63,0.01
64,0.02
65,0.05
66,0.03
67,0.03
68,0.03
69,0.03
70,0.04
71,0.02
72,0.02
73,0.01
74,0.01
75,0.01
76,0.01
77,0.02
78,0.01
79,0.0
80,0.0
81,0.0
