Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Eduardo Rodriguez, W (11-4)",6.1,3,2,2,3,4,2,4.34,25,99,63,35,13,15,7,11,3,0,60.0,,,0.118,1.05,0.06%,0.85,1.1
"Matt Barnes, H (16)",0.2,0,0,0,1,2,0,4.38,3,16,9,3,2,4,0,0,0,0,,2.0,0.0,0.141,3.96,0.07%,3.18,1.0
"Josh Taylor, H (3)",0.1,1,1,1,1,0,1,3.92,4,13,7,4,3,0,0,2,0,0,,0.0,0.0,-0.205,1.78,-0.10%,1.43,-1.4
"Brandon Workman, S (5)",1.2,1,1,1,2,4,0,1.84,8,45,27,14,5,8,1,1,1,0,,2.0,0.0,0.302,3.73,0.14%,2.99,0.6
Team Totals,9.0,5,4,4,7,10,3,4.0,40,173,106,56,23,27,8,14,4,0,60.0,4.0,0.0,0.356,1.88,0.17%,1.51,1.3
