Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Rays Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"6,(3-2) BFCBBX",O,TBR,Kevin Kiermaier,Chris Sale,2%,52%,Flyball: LF (Deep LF)
t1,0-0,1,---,"4,(1-2) FBTS",O,TBR,Cesar Puello,Chris Sale,2%,54%,Strikeout Swinging
t1,0-0,2,---,"2,(1-0) BX",,TBR,Evan Longoria,Chris Sale,-1%,53%,Single to CF (Ground Ball thru SS-2B)
t1,0-0,2,1--,"7,(3-2) FBSBFB>B",,TBR,Logan Morrison,Chris Sale,-2%,51%,Walk; Longoria to 2B
t1,0-0,2,12-,"1,(0-0) B",,TBR,Trevor Plouffe,Chris Sale,-1%,50%,Passed Ball; Longoria to 3B
t1,0-0,2,1-3,"4,(2-1) B.TBX",O,TBR,Trevor Plouffe,Chris Sale,5%,55%,Groundout: 3B-1B (Weak 3B)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Rays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 2 LOB. Rays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Rays' Matt Andriese facing 1-2-3"
b1,0-0,0,---,"5,(0-2) CCFFX",,BOS,Eduardo Nunez,Matt Andriese,3%,58%,Single to LF (Line Drive to Deep LF)
b1,0-0,0,1--,"1,(0-0) 11>C",,BOS,Dustin Pedroia,Matt Andriese,2%,61%,Nunez Steals 2B
b1,0-0,0,-2-,"4,(2-1) 11>C.BBX",RR,BOS,Dustin Pedroia,Matt Andriese,12%,73%,Home Run (Fly Ball to Deep LF-CF); Nunez Scores
b1,2-0,0,---,"1,(0-0) X",O,BOS,Andrew Benintendi,Matt Andriese,-2%,71%,Lineout: CF (Deep CF)
b1,2-0,1,---,"4,(1-2) BCCX",,BOS,Mookie Betts,Matt Andriese,2%,73%,Single to CF (Line Drive)
b1,2-0,1,1--,"1,(0-0) 1>B",,BOS,Mitch Moreland,Matt Andriese,3%,76%,Betts Steals 2B; Betts to 3B/Adv on E2 (throw)
b1,2-0,1,--3,"7,(3-2) 1>B.C*BBFFX",RO,BOS,Mitch Moreland,Matt Andriese,2%,77%,Groundout: SS-1B (Weak 2B); Betts Scores/unER
b1,3-0,2,---,"3,(2-0) BBX",O,BOS,Hanley Ramirez,Matt Andriese,-1%,77%,Groundout: 3B-1B (Weak 3B)
,,,,,,,,,"3 runs, 3 hits, 1 error, 0 LOB. Rays 0, Red Sox 3.","3 runs, 3 hits, 1 error, 0 LOB. Rays 0, Red Sox 3.","3 runs, 3 hits, 1 error, 0 LOB. Rays 0, Red Sox 3."
