0,1,2,0,1,2
1.0,Dansby Swanson,SS,1.0,Alex Verdugo,RF
2.0,Freddie Freeman,1B,2.0,Christian Vazquez,C
3.0,Marcell Ozuna,DH,3.0,Rafael Devers,3B
4.0,Nick Markakis,LF,4.0,Xander Bogaerts,SS
5.0,Travis d'Arnaud,C,5.0,Michael Chavis,1B
6.0,Austin Riley,3B,6.0,Jackie Bradley Jr.,CF
7.0,Adam Duvall,RF,7.0,Yairo Munoz,DH
8.0,Johan Camargo,2B,8.0,Tzu-Wei Lin,LF
9.0,Ender Inciarte,CF,9.0,Jonathan Arauz,2B
,Ian Anderson,P,,Ryan Weber,P
