Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Nathan Eovaldi,5.0,1,1,1,4,3,0,5.77,18,76,49,28,7,14,6,5,4,0,60.0,,,0.173,1.17,0.02%,0.23,1.9
Marcus Walden,1.0,0,0,0,1,0,0,3.31,3,8,3,2,0,1,2,0,0,0,,0.0,0.0,0.08,1.37,0.01%,0.26,0.6
"Andrew Cashner, L (11-8)",0.2,0,1,1,3,1,0,4.55,5,25,9,4,4,1,0,1,0,0,,0.0,0.0,-0.028,2.16,-0.00%,0.41,-0.2
Matt Barnes,1.1,1,0,0,0,2,0,4.23,5,23,15,8,3,4,2,1,1,0,,3.0,1.0,-0.021,2.03,-0.00%,0.39,0.4
Colten Brewer,1.0,0,0,0,1,0,0,4.22,4,14,8,6,1,1,2,1,1,0,,0.0,0.0,0.048,0.97,0.01%,0.19,0.6
Team Totals,9.0,2,2,2,9,6,0,2.0,35,146,84,48,15,21,12,8,6,0,60.0,3.0,1.0,0.252,1.43,0.03%,0.28,3.3
