Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Delino DeShields CF,3.0,1.0,0.0,0.0,1.0,1.0,4.0,0.287,0.358,0.343,0.7,19.0,11.0,-0.007,0.91,0.054,-0.061%,-0.00%,0.9,-0.0,1.0,0.0,SB
Elvis Andrus SS,4.0,1.0,1.0,1.0,0.0,3.0,4.0,0.27,0.313,0.427,0.74,18.0,12.0,-0.007,0.89,0.064,-0.071%,-0.00%,0.88,0.3,1.0,1.0,HR
Nomar Mazara RF,4.0,0.0,2.0,1.0,0.0,1.0,4.0,0.274,0.341,0.457,0.798,13.0,8.0,0.081,0.74,0.104,-0.024%,0.05%,0.73,1.1,1.0,0.0,
Jonathan Lucroy C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.26,0.3,0.389,0.689,10.0,8.0,-0.099,0.97,0.0,-0.099%,-0.06%,0.95,-1.1,7.0,1.0,
Rougned Odor DH,4.0,0.0,1.0,0.0,0.0,3.0,4.0,0.207,0.259,0.351,0.61,20.0,14.0,-0.056,0.7,0.012,-0.068%,-0.03%,0.69,-0.7,,,
Mike Napoli 1B,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.193,0.261,0.422,0.683,18.0,13.0,-0.08,0.74,0.0,-0.080%,-0.05%,0.73,-0.9,8.0,0.0,
Ryan Rua LF,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.224,0.289,0.395,0.684,14.0,9.0,-0.06,0.77,0.0,-0.060%,-0.04%,0.76,-0.6,2.0,0.0,
Joey Gallo 3B,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.191,0.301,0.513,0.814,19.0,14.0,-0.057,0.73,0.0,-0.057%,-0.03%,0.72,-0.6,2.0,0.0,
Pete Kozma 2B,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.174,0.269,0.304,0.574,22.0,14.0,-0.068,0.86,0.0,-0.068%,-0.04%,0.84,-0.6,2.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Nick Martinez P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Dario Alvarez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tony Barnette P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Keone Kela P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Alex Claudio P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,32.0,2.0,4.0,2.0,1.0,20.0,33.0,0.125,0.152,0.219,0.37,153.0,103.0,-0.353,0.82,0.234,-0.588%,-0.21%,0.81,-3.0,24.0,8.0,
