Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jonathan Villar SS-2B,4.0,2.0,2.0,0.0,2.0,0.0,6.0,0.302,0.343,0.508,0.851,30.0,17.0,0.011,0.62,0.077,-0.066%,0.01%,0.52,0.6,1.0,5.0,CS
Trey Mancini RF,5.0,2.0,2.0,0.0,1.0,2.0,6.0,0.339,0.394,0.712,1.106,24.0,14.0,0.106,0.97,0.146,-0.040%,0.05%,0.82,0.1,1.0,0.0,2B
Joey Rickard RF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.286,0.351,0.637,,,,,,,,,,0.0,0.0,
Dwight Smith Jr. LF,3.0,2.0,0.0,0.0,3.0,2.0,6.0,0.263,0.323,0.421,0.744,25.0,8.0,0.031,1.12,0.093,-0.062%,0.02%,0.94,1.5,0.0,0.0,
Renato Nunez DH,5.0,2.0,2.0,2.0,0.0,1.0,5.0,0.265,0.321,0.408,0.729,21.0,16.0,0.017,1.45,0.118,-0.102%,0.01%,1.22,0.1,,,
Rio Ruiz 3B,4.0,0.0,2.0,2.0,1.0,0.0,5.0,0.22,0.327,0.341,0.668,21.0,10.0,0.143,1.09,0.166,-0.022%,0.07%,0.92,1.9,0.0,0.0,
Chris Davis 1B,5.0,0.0,3.0,4.0,0.0,0.0,5.0,0.079,0.186,0.132,0.318,12.0,8.0,0.294,1.04,0.312,-0.018%,0.15%,0.88,3.3,9.0,1.0,2·2B
Hanser Alberto 2B,5.0,0.0,0.0,0.0,0.0,2.0,5.0,0.286,0.306,0.314,0.62,16.0,11.0,-0.111,0.7,0.0,-0.111%,-0.06%,0.59,-2.0,2.0,2.0,
Richie Martin SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147,0.237,0.206,0.443,,,,,,,,,,0.0,1.0,
Pedro Severino C,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.2,0.273,0.25,0.523,18.0,13.0,-0.073,0.76,0.042,-0.114%,-0.04%,0.64,-1.4,6.0,2.0,
Cedric Mullins CF,3.0,1.0,1.0,0.0,1.0,0.0,5.0,0.132,0.261,0.237,0.498,22.0,13.0,-0.06,0.88,0.037,-0.097%,-0.03%,0.74,-0.4,6.0,0.0,SH
,,,,,,,,,,,,,,,,,,,,,,,
Andrew Cashner P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Jimmy Yacabonis P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Tanner Scott P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Mychal Givens P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,39.0,9.0,13.0,8.0,8.0,8.0,48.0,0.333,0.447,0.41,0.857,189.0,110.0,0.358,0.94,0.991,-0.632%,0.18%,0.79,3.7,27.0,11.0,
