Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"4,(1-2) CBFX",O,BAL,Jonathan Villar,Rick Porcello,-2%,48%,Groundout: P-1B (Front of Home)
t1,0-0,1,---,"2,(1-0) BX",,BAL,Trey Mancini,Rick Porcello,4%,51%,Double to LF (Ground Ball)
t1,0-0,1,-2-,"4,(3-0) B*BBB",,BAL,Dwight Smith Jr.,Rick Porcello,2%,53%,Walk
t1,0-0,1,12-,"4,(0-2) CCFS",O,BAL,Renato Nunez,Rick Porcello,-4%,49%,Strikeout Swinging
t1,0-0,2,12-,"5,(3-1) BBBC*B",,BAL,Rio Ruiz,Rick Porcello,3%,52%,Walk; Mancini to 3B; Smith to 2B
t1,0-0,2,123,"2,(1-0) BX",RR,BAL,Chris Davis,Rick Porcello,15%,67%,Single to RF (Line Drive to Short CF-RF); Mancini Scores; Smith Scores; Ruiz to 2B
t1,2-0,2,12-,"3,(2-0) BBX",O,BAL,Hanser Alberto,Rick Porcello,-3%,63%,Groundout: 3B unassisted/Forceout at 3B
,,,,,,,,,"2 runs, 2 hits, 0 errors, 2 LOB. Orioles 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 2 LOB. Orioles 2, Red Sox 0.","2 runs, 2 hits, 0 errors, 2 LOB. Orioles 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 1-2-3"
b1,0-2,0,---,"6,(3-2) BBBCF*B",,BOS,Andrew Benintendi,Andrew Cashner,-4%,59%,Walk
b1,0-2,0,1--,"1,(0-0) S",O,BOS,Mookie Betts,Andrew Cashner,6%,66%,Benintendi Caught Stealing 2B (C-2B)
b1,0-2,1,---,"4,(1-2) S.FBX",O,BOS,Mookie Betts,Andrew Cashner,2%,67%,Flyball: CF (Deep CF)
b1,0-2,2,---,"4,(1-2) CSBX",O,BOS,Mitch Moreland,Andrew Cashner,1%,68%,Groundout: 1B unassisted (2B-1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 0."
"Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Rick Porcello facing 8-9-1"
t2,2-0,0,---,"7,(2-2) CCBBFFX",O,BAL,Pedro Severino,Rick Porcello,-2%,66%,Popfly: 3B
t2,2-0,1,---,"5,(3-1) CBBBB",,BAL,Cedric Mullins,Rick Porcello,2%,68%,Walk
t2,2-0,1,1--,"4,(1-2) BFF1X",,BAL,Jonathan Villar,Rick Porcello,3%,71%,Single to P (Ground Ball to Weak SS-2B); Mullins to 2B
t2,2-0,1,12-,"1,(0-0) X",O,BAL,Trey Mancini,Rick Porcello,-2%,69%,Groundout: 3B-1B (SS-3B Hole); Mullins to 3B; Villar to 2B
t2,2-0,2,-23,"5,(3-1) SB+3B*B*B",,BAL,Dwight Smith Jr.,Rick Porcello,1%,70%,Walk
t2,2-0,2,123,"5,(2-2) BFBSX",O,BAL,Renato Nunez,Rick Porcello,-6%,64%,Popfly: 2B (Short CF-RF)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 3 LOB. Orioles 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Orioles 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 3 LOB. Orioles 2, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Andrew Cashner facing 4-5-6"
b2,0-2,0,---,"5,(2-2) CBBCX",O,BOS,J.D. Martinez,Andrew Cashner,3%,67%,Groundout: SS-1B
b2,0-2,1,---,"4,(1-2) BCFS",O,BOS,Xander Bogaerts,Andrew Cashner,2%,69%,Strikeout Swinging
b2,0-2,2,---,"5,(2-2) CBSBX",O,BOS,Steve Pearce,Andrew Cashner,1%,70%,Groundout: 1B unassisted (2B-1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 0."
