Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Tanner Roark, L (1-1)",3.0,3,4,4,5,1,2,5.63,16,68,31,21,4,6,3,7,3,0,33.0,,,-0.251,1.24,-0.18%,1.5,-2.3
Ryan Borucki,1.0,0,0,0,1,2,0,0.0,4,21,12,4,5,3,1,0,0,0,,0.0,0.0,0.039,0.65,0.03%,0.78,0.6
Jacob Waguespack,1.1,1,0,0,2,2,0,0.0,7,38,19,11,2,6,2,1,0,0,,0.0,0.0,0.005,0.84,0.00%,1.01,0.2
A.J. Cole,1.2,0,0,0,1,3,0,0.0,6,29,17,10,3,4,0,2,0,0,,2.0,0.0,0.136,1.12,0.10%,1.35,1.6
Rafael Dolis,1.0,2,1,1,0,3,1,3.0,5,19,13,5,1,7,0,2,1,0,,0.0,0.0,-0.057,0.38,-0.04%,0.46,-0.4
Team Totals,8.0,6,5,5,9,11,3,5.62,38,175,92,51,15,26,6,12,4,0,33.0,2.0,0.0,-0.128,0.97,-0.09%,1.17,-0.4
