Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Ryan Weber facing 1-2-3"
t1,0-0,0,---,"6,(3-2) BFCBBX",R,TOR,Cavan Biggio,Ryan Weber,-9%,41%,Home Run (Fly Ball to Deep LF-CF)
t1,1-0,0,---,"1,(0-0) X",,TOR,Bo Bichette,Ryan Weber,-5%,36%,Reached on E5 (Ground Ball to SS-3B Hole); Bichette to 2B/Adv on E5 (throw)
t1,1-0,0,-2-,"5,(1-2) TFFBX",O,TOR,Lourdes Gurriel Jr.,Ryan Weber,5%,41%,Fielder's Choice ; Bichette out at 3B/SS-3B; Gurriel to 1B
t1,1-0,1,1--,"1,(0-0) X",O,TOR,Rowdy Tellez,Ryan Weber,3%,44%,Flyball: CF (Short CF)
t1,1-0,2,1--,"5,(3-1) BBFBX",O,TOR,Vladimir Guerrero Jr.,Ryan Weber,2%,46%,Groundout: 3B-1B
,,,,,,,,,"1 run, 1 hit, 2 errors, 1 LOB. Blue Jays 1, Red Sox 0.","1 run, 1 hit, 2 errors, 1 LOB. Blue Jays 1, Red Sox 0.","1 run, 1 hit, 2 errors, 1 LOB. Blue Jays 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Blue Jays' Tanner Roark facing 1-2-3"
b1,0-1,0,---,"5,(3-1) BFBBB",,BOS,Andrew Benintendi,Tanner Roark,4%,49%,Walk
b1,0-1,0,1--,"6,(3-2) B1BCFB>B",,BOS,Rafael Devers,Tanner Roark,6%,55%,Walk; Benintendi to 2B
b1,0-1,0,12-,"1,(0-0) X",O,BOS,J.D. Martinez,Tanner Roark,-5%,49%,Lineout: LF (Deep LF-CF)
b1,0-1,1,12-,"5,(3-1) *BBCBB",,BOS,Xander Bogaerts,Tanner Roark,6%,55%,Walk; Benintendi to 3B; Devers to 2B
b1,0-1,1,123,"5,(3-1) BB.BCB",R,BOS,Mitch Moreland,Tanner Roark,9%,64%,Walk; Benintendi Scores; Devers to 3B; Bogaerts to 2B
b1,1-1,1,123,"3,(1-1) .BCX",OO,BOS,Christian Vazquez,Tanner Roark,-14%,50%,Ground Ball Double Play: 3B-2B-1B (SS-3B Hole)
,,,,,,,,,"1 run, 0 hits, 0 errors, 2 LOB. Blue Jays 1, Red Sox 1.","1 run, 0 hits, 0 errors, 2 LOB. Blue Jays 1, Red Sox 1.","1 run, 0 hits, 0 errors, 2 LOB. Blue Jays 1, Red Sox 1."
"Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8","Top of the 2nd, Blue Jays Batting, Tied 1-1, Red Sox' Ryan Weber facing 6-7-8"
t2,1-1,0,---,"7,(3-2) BBBCCFB",,TOR,Randal Grichuk,Ryan Weber,-4%,46%,Walk
