Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Rick Porcello, W (2-3)",8,2,0,0,2,8,0,5.52,28,114,78,43,7,28,7,11,3,0,84.0,,,0.327,0.68,0.12%,0.43,4.7
Tyler Thornburg,1,1,1,1,1,1,1,7.71,5,24,14,11,1,2,1,2,0,0,,0.0,0.0,0.008,0.27,0.00%,0.17,-0.4
Team Totals,9,3,1,1,3,9,1,1.0,33,138,92,54,8,30,8,13,3,0,84.0,0.0,0.0,0.335,0.62,0.13%,0.39,4.3
