Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,2.0,0.0,0.0,1.0,0.0,2.0,3.0,0.337,0.431,0.619,1.049,15.0,10.0,-0.013,1.02,0.015,-0.028%,0%,0.0,-0.3,4.0,0.0,SF
Tzu-Wei Lin CF,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.208,0.283,0.271,0.554,2.0,2.0,0.131,1.82,0.131,0.000%,0%,0.01,0.6,0.0,0.0,2B
Brock Holt SS,4.0,1.0,1.0,2.0,0.0,2.0,4.0,0.262,0.347,0.383,0.73,13.0,8.0,0.133,1.06,0.173,-0.040%,0%,0.0,1.3,1.0,6.0,HR
Andrew Benintendi LF,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.287,0.363,0.467,0.83,11.0,8.0,0.067,1.15,0.1,-0.033%,0%,0.01,-0.2,0.0,0.0,SF
Steve Pearce DH,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.298,0.387,0.534,0.921,17.0,13.0,0.008,0.53,0.04,-0.032%,0%,0.0,0.3,,,2B
Mitch Moreland 1B,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.246,0.32,0.44,0.76,12.0,8.0,-0.068,0.85,0.0,-0.068%,0%,0.0,-0.9,9.0,2.0,
Ian Kinsler 2B,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.249,0.308,0.394,0.702,14.0,11.0,-0.065,0.84,0.0,-0.065%,0%,0.0,-0.7,1.0,1.0,
Jackie Bradley Jr. CF-RF,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.232,0.31,0.4,0.71,14.0,9.0,0.036,1.14,0.073,-0.037%,0%,0.01,-0.1,3.0,0.0,SB
Rafael Devers 3B,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.238,0.295,0.415,0.71,11.0,8.0,-0.043,1.07,0.028,-0.070%,0%,0.0,-0.4,1.0,2.0,
Christian Vazquez C,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.214,0.256,0.297,0.553,10.0,6.0,-0.002,1.27,0.07,-0.071%,0%,0.01,0.2,6.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Hector Velazquez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Drew Pomeranz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Steven Wright P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,28.0,4.0,6.0,4.0,1.0,13.0,31.0,0.214,0.226,0.393,0.619,119.0,83.0,0.184,1.02,0.63,-0.444%,0.00%,0.0,-0.3,27.0,13.0,
