Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Amed Rosario SS,4.0,1.0,2.0,1.0,0.0,0.0,4.0,0.259,0.298,0.395,0.693,13.0,10.0,0.275,1.61,0.321,-0.046%,0%,0.0,1.7,1.0,1.0,2B
Jeff McNeil 2B,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.328,0.381,0.483,0.864,16.0,9.0,-0.186,1.62,0.0,-0.186%,0%,0.0,-1.4,0.0,1.0,
Wilmer Flores 1B,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.266,0.319,0.417,0.735,17.0,9.0,0.052,1.23,0.096,-0.044%,0%,0.0,0.5,2.0,0.0,"HBP,SF"
Jack Reinheimer PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.259,0.167,0.426,,,-0.116,2.8,0.0,-0.116%,0%,0.0,-0.6,,,CS
Dominic Smith 1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.243,0.415,0.658,,,,,,,,,,0.0,0.0,
Michael Conforto LF,4.0,0.0,2.0,1.0,0.0,1.0,4.0,0.239,0.343,0.433,0.776,22.0,15.0,0.072,1.18,0.132,-0.060%,0%,0.0,0.8,3.0,0.0,2B
Todd Frazier 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.222,0.306,0.412,0.718,26.0,16.0,-0.154,1.35,0.0,-0.154%,0%,0.0,-1.2,0.0,0.0,
Jay Bruce DH,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.222,0.302,0.373,0.675,17.0,9.0,-0.041,1.36,0.082,-0.124%,0%,0.0,-0.2,,,CS
Brandon Nimmo RF,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.266,0.396,0.496,0.892,25.0,9.0,0.144,1.64,0.186,-0.042%,0%,0.0,0.5,1.0,0.0,HBP
Kevin Plawecki C,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.223,0.332,0.384,0.716,13.0,11.0,-0.222,2.11,0.0,-0.222%,0%,0.0,-1.2,13.0,0.0,
Austin Jackson CF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.255,0.311,0.338,0.648,11.0,8.0,-0.139,1.99,0.041,-0.180%,0%,0.0,-0.5,4.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jacob deGrom P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Seth Lugo P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,3.0,6.0,3.0,3.0,5.0,36.0,0.2,0.306,0.267,0.572,160.0,96.0,-0.315,1.59,0.858,-1.174%,0.00%,0.0,-1.8,24.0,2.0,
