Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Marcus Semien SS,5.0,1.0,1.0,0.0,0.0,0.0,5.0,0.252,0.337,0.383,0.72,29.0,18.0,0.014,0.33,0.035,-0.020%,0%,0.0,-0.2,2.0,4.0,
Matt Joyce LF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.241,0.341,0.475,0.816,19.0,16.0,-0.026,0.62,0.022,-0.047%,0%,0.0,-0.4,0.0,0.0,
Jed Lowrie 2B,4.0,2.0,3.0,2.0,0.0,1.0,4.0,0.277,0.356,0.447,0.804,26.0,16.0,0.196,0.59,0.203,-0.007%,0%,0.0,2.6,0.0,5.0,"3B,2B"
Khris Davis DH,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.24,0.331,0.519,0.85,15.0,10.0,0.031,0.53,0.048,-0.017%,0%,0.0,0.0,,,
Matt Olson 1B,2.0,1.0,1.0,2.0,1.0,0.0,4.0,0.273,0.364,0.636,1.0,9.0,5.0,0.148,0.55,0.152,-0.004%,0%,0.0,2.1,13.0,1.0,"HR,HBP,IW"
Chad Pinder RF,4.0,1.0,0.0,1.0,0.0,1.0,4.0,0.237,0.292,0.462,0.755,16.0,12.0,-0.02,0.5,0.009,-0.029%,0%,0.0,-0.7,1.0,0.0,
Bruce Maxwell C,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.243,0.335,0.349,0.684,16.0,10.0,0.058,0.32,0.074,-0.016%,0%,0.0,0.9,7.0,1.0,2B
Matt Chapman 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.239,0.313,0.487,0.8,19.0,11.0,-0.049,0.38,0.0,-0.049%,0%,0.0,-1.4,1.0,1.0,
Boog Powell CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.279,0.362,0.396,0.759,18.0,14.0,-0.034,0.32,0.0,-0.034%,0%,0.0,-0.9,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jharel Cotton P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Liam Hendriks P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Danny Coulombe P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Dull P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Chris Hatcher P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blake Treinen P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,7.0,8.0,7.0,1.0,9.0,37.0,0.229,0.27,0.429,0.699,167.0,112.0,0.318,0.45,0.543,-0.223%,0.00%,0.0,2.0,27.0,12.0,
