Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"4,(1-2) BCSS",O,NYY,DJ LeMahieu,Rick Porcello,2%,52%,Strikeout Swinging
t1,0-0,1,---,"4,(1-2) FSBX",O,NYY,Aaron Judge,Rick Porcello,2%,54%,Groundout: 3B-1B
t1,0-0,2,---,"5,(1-2) CFFBX",O,NYY,Aaron Hicks,Rick Porcello,1%,55%,Foul Popfly: 3B (3B into Foul Terr.)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Masahiro Tanaka facing 1-2-3"
b1,0-0,0,---,"2,(0-1) CX",,BOS,Mookie Betts,Masahiro Tanaka,3%,58%,Single to LF (Line Drive to LF-CF)
b1,0-0,0,1--,"6,(3-2) *BS11S*B*BB",,BOS,Rafael Devers,Masahiro Tanaka,5%,64%,Walk; Betts to 2B
b1,0-0,0,12-,"5,(3-1) *BCBBX",RRR,BOS,Xander Bogaerts,Masahiro Tanaka,16%,79%,Home Run (Fly Ball to Deep LF); Betts Scores; Devers Scores
b1,3-0,0,---,"2,(0-1) SX",O,BOS,J.D. Martinez,Masahiro Tanaka,-1%,78%,Flyball: CF (Deep CF)
b1,3-0,1,---,"4,(2-1) BBCX",,BOS,Andrew Benintendi,Masahiro Tanaka,1%,79%,Single to LF (Line Drive to Deep LF)
b1,3-0,1,1--,"2,(0-1) CX",,BOS,Brock Holt,Masahiro Tanaka,2%,81%,Single to CF (Ground Ball thru SS-2B); Benintendi to 2B
b1,3-0,1,12-,"2,(1-0) BX",,BOS,Mitch Moreland,Masahiro Tanaka,3%,84%,Single to LF (Ground Ball); Benintendi to 3B; Holt to 2B
b1,3-0,1,123,"4,(2-1) BBCX",O,BOS,Christian Vazquez,Masahiro Tanaka,-4%,80%,Popfly: SS
b1,3-0,2,123,"3,(0-2) CFX",RR,BOS,Jackie Bradley Jr.,Masahiro Tanaka,9%,90%,Double to RF (Line Drive to Short RF Line); Benintendi Scores; Holt Scores; Moreland to 3B
b1,5-0,2,-23,"1,(0-0) X",RR,BOS,Mookie Betts,Masahiro Tanaka,5%,95%,Double to CF (Line Drive to Deep CF); Moreland Scores; Bradley Scores
b1,7-0,2,-2-,"6,(3-2) F*BBBCX",O,BOS,Rafael Devers,Masahiro Tanaka,-1%,94%,Lineout: CF (Deep CF)
,,,,,,,,,"7 runs, 7 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 7.","7 runs, 7 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 7.","7 runs, 7 hits, 0 errors, 1 LOB. Yankees 0, Red Sox 7."
