0,1,2,0,1,2
1.0,Kyle Schwarber,DH,1.0,Xander Bogaerts,SS
2.0,Kris Bryant,3B,2.0,Andrew Benintendi,LF
3.0,Anthony Rizzo,1B,3.0,Mookie Betts,RF
4.0,Ben Zobrist,LF,4.0,Hanley Ramirez,DH
5.0,Addison Russell,SS,5.0,Mitch Moreland,1B
6.0,Willson Contreras,C,6.0,Dustin Pedroia,2B
7.0,Jason Heyward,RF,7.0,Jackie Bradley Jr.,CF
8.0,Javier Baez,2B,8.0,Christian Vazquez,C
9.0,Albert Almora,CF,9.0,Marco Hernandez,3B
,Jake Arrieta,P,,Drew Pomeranz,P
