Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Yankees Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3"
t1,0-0,0,---,"3,(1-1) BCX",O,NYY,Brett Gardner,Nathan Eovaldi,2%,52%,Popfly: 2B (Deep 2B-1B)
t1,0-0,1,---,"5,(2-2) BSBTS",O,NYY,Giancarlo Stanton,Nathan Eovaldi,2%,54%,Strikeout Swinging
t1,0-0,2,---,"3,(1-1) BFX",O,NYY,Didi Gregorius,Nathan Eovaldi,1%,55%,Popfly: SS (SS-2B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Yankees' Chance Adams facing 1-2-3"
b1,0-0,0,---,"4,(2-1) CBBX",O,BOS,Mookie Betts,Chance Adams,-2%,53%,Groundout: 3B-1B
b1,0-0,1,---,"2,(1-0) BX",,BOS,Andrew Benintendi,Chance Adams,2%,55%,Single to CF (Line Drive to Short CF)
b1,0-0,1,1--,"2,(1-0) 1BB",,BOS,Mitch Moreland,Chance Adams,2%,57%,Passed Ball; Benintendi to 2B
b1,0-0,1,-2-,"4,(2-1) 1BB.CX",RR,BOS,Mitch Moreland,Chance Adams,15%,71%,Home Run (Line Drive to Deep RF); Benintendi Scores
b1,2-0,1,---,"4,(0-2) CFFX",O,BOS,J.D. Martinez,Chance Adams,-1%,70%,Lineout: RF (Deep RF)
b1,2-0,2,---,"5,(1-2) CCBFX",O,BOS,Xander Bogaerts,Chance Adams,-1%,69%,Flyball: LF (Deep CF)
,,,,,,,,,"2 runs, 2 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 2.","2 runs, 2 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 2.","2 runs, 2 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 2."
"Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6","Top of the 2nd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 4-5-6"
t2,0-2,0,---,"6,(3-2) BBCFBB",,NYY,Aaron Hicks,Nathan Eovaldi,-4%,66%,Walk
t2,0-2,0,1--,"1,(0-0) X",OO,NYY,Gleyber Torres,Nathan Eovaldi,8%,73%,Ground Ball Double Play: SS-1B (SS-2B)
t2,0-2,2,---,"6,(2-2) CSBBFX",O,NYY,Greg Bird,Nathan Eovaldi,1%,74%,Flyball: CF (Deep CF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 2."
"Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Ahead 2-0, Yankees' Chance Adams facing 6-7-8"
b2,2-0,0,---,"1,(0-0) X",O,BOS,Eduardo Nunez,Chance Adams,-2%,73%,Groundout: SS-1B (SS-2B)
b2,2-0,1,---,"6,(3-2) BBCCBX",O,BOS,Brock Holt,Chance Adams,-1%,72%,Groundout: 1B unassisted
b2,2-0,2,---,"8,(3-2) BBBCFFFX",O,BOS,Sandy Leon,Chance Adams,-1%,71%,Lineout: SS (SS-2B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 2.","0 runs, 0 hits, 0 errors, 0 LOB. Yankees 0, Red Sox 2."
"Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9","Top of the 3rd, Yankees Batting, Behind 0-2, Red Sox' Nathan Eovaldi facing 7-8-9"
t3,0-2,0,---,"4,(1-2) FBSS",O,NYY,Miguel Andujar,Nathan Eovaldi,3%,73%,Strikeout Swinging
t3,0-2,1,---,"3,(1-1) FBX",O,NYY,Austin Romine,Nathan Eovaldi,2%,75%,Groundout: SS-1B
t3,0-2,2,---,"2,(0-1) CX",O,NYY,Shane Robinson,Nathan Eovaldi,1%,76%,Flyball: RF (Deep RF)
