Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
b1,0-0,1,-2-,"4,(2-1) 1BB.CX",RR,BOS,Mitch Moreland,Chance Adams,15%,71%,Home Run (Line Drive to Deep RF); Benintendi Scores
t9,1-4,2,123,"4,(2-1) FBBX",O,NYY,Greg Bird,Craig Kimbrel,8%,100%,Flyball: CF (Deep CF)
b4,2-0,1,---,"3,(1-1) FBX",R,BOS,J.D. Martinez,Chance Adams,8%,85%,Home Run (Fly Ball to Deep LF Line)
t2,0-2,0,1--,"1,(0-0) X",OO,NYY,Gleyber Torres,Nathan Eovaldi,8%,73%,Ground Ball Double Play: SS-1B (SS-2B)
t4,0-2,1,1--,"1,(0-0) X",OO,NYY,Didi Gregorius,Nathan Eovaldi,6%,78%,Ground Ball Double Play: 2B-SS-1B (2B-1B)
