0,1,2
1.0,Eduardo Nunez,2B
2.0,Andrew Benintendi,LF
3.0,Mookie Betts,RF
4.0,Hanley Ramirez,1B
5.0,Chris Young,DH
6.0,Xander Bogaerts,SS
7.0,Rajai Davis,CF
8.0,Rafael Devers,3B
9.0,Sandy Leon,C
,Doug Fister,P
