Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Doug Fister facing 1-2-3"
t1,0-0,0,---,"5,(3-1) BCBBX",,BAL,Tim Beckham,Doug Fister,3%,53%,Single to CF (Line Drive)
t1,0-0,0,1--,"4,(1-2) C1SBS",O,BAL,Manny Machado,Doug Fister,-3%,50%,Strikeout Swinging
t1,0-0,1,1--,"3,(1-1) CBX",O,BAL,Jonathan Schoop,Doug Fister,-2%,48%,Groundout: 3B-1B (P's Right); Beckham to 2B
t1,0-0,2,-2-,",(0-0) N",,BAL,Adam Jones,Doug Fister,0%,49%,Balk; Beckham to 3B
t1,0-0,2,--3,"2,(1-0) N.BX",R,BAL,Adam Jones,Doug Fister,9%,58%,Double to LF (Ground Ball); Beckham Scores
t1,1-0,2,-2-,"4,(1-2) BCFX",R,BAL,Trey Mancini,Doug Fister,9%,66%,Ground-rule Double (Line Drive to Deep RF Line); Jones Scores
t1,2-0,2,-2-,"5,(2-2) CBSBS",O,BAL,Chris Davis,Doug Fister,-3%,64%,Strikeout Swinging (C-1B)
,,,,,,,,,"2 runs, 3 hits, 0 errors, 1 LOB. Orioles 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Orioles 2, Red Sox 0.","2 runs, 3 hits, 0 errors, 1 LOB. Orioles 2, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 1-2-3"
b1,0-2,0,---,"4,(2-1) BBFX",O,BOS,Eduardo Nunez,Wade Miley,2%,66%,Popfly: 2B (Deep 2B-1B)
b1,0-2,1,---,"5,(2-2) BTCBX",,BOS,Andrew Benintendi,Wade Miley,-3%,64%,Single to LF (Line Drive)
b1,0-2,1,1--,"3,(1-1) BCX",,BOS,Mookie Betts,Wade Miley,-8%,55%,Double to LF (Ground Ball); Benintendi to 3B
b1,0-2,1,-23,"3,(0-2) FFS",O,BOS,Hanley Ramirez,Wade Miley,8%,63%,Strikeout Swinging
b1,0-2,2,-23,"3,(1-1) CBX",O,BOS,Chris Young,Wade Miley,6%,69%,Popfly: 3B (Deep 3B)
,,,,,,,,,"0 runs, 2 hits, 0 errors, 2 LOB. Orioles 2, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Orioles 2, Red Sox 0.","0 runs, 2 hits, 0 errors, 2 LOB. Orioles 2, Red Sox 0."
"Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9","Top of the 2nd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 7-8-9"
t2,2-0,0,---,"3,(0-2) CTC",O,BAL,Mark Trumbo,Doug Fister,-2%,67%,Strikeout Looking
t2,2-0,1,---,"2,(0-1) CX",O,BAL,Welington Castillo,Doug Fister,-1%,66%,Groundout: SS-1B
t2,2-0,2,---,"4,(2-1) BCBX",O,BAL,Seth Smith,Doug Fister,-1%,65%,Groundout: 1B unassisted
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Orioles 2, Red Sox 0."
"Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8","Bottom of the 2nd, Red Sox Batting, Behind 0-2, Orioles' Wade Miley facing 6-7-8"
b2,0-2,0,---,"4,(1-2) CCBS",O,BOS,Xander Bogaerts,Wade Miley,3%,67%,Strikeout Swinging
b2,0-2,1,---,"2,(0-1) CX",O,BOS,Rajai Davis,Wade Miley,2%,69%,Groundout: 3B-1B (SS-3B Hole)
b2,0-2,2,---,"7,(3-2) BBFSBFX",,BOS,Rafael Devers,Wade Miley,-2%,67%,Double to LF (Fly Ball to Deep LF Line)
b2,0-2,2,-2-,"5,(2-2) CBBFX",O,BOS,Sandy Leon,Wade Miley,3%,70%,Groundout: 3B-1B (Weak 3B)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Orioles 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 2, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Orioles 2, Red Sox 0."
"Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3","Top of the 3rd, Orioles Batting, Ahead 2-0, Red Sox' Doug Fister facing 1-2-3"
t3,2-0,0,---,"1,(0-0) X",O,BAL,Tim Beckham,Doug Fister,-2%,68%,Lineout: CF (Deep CF)
t3,2-0,1,---,"6,(3-2) BBBCFS",O,BAL,Manny Machado,Doug Fister,-1%,67%,Strikeout Swinging
t3,2-0,2,---,"3,(2-0) BBX",O,BAL,Jonathan Schoop,Doug Fister,-1%,66%,Groundout: 2B-1B (SS-2B)
