Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Wade Miley, W (8-10)",5.0,7,1,1,3,4,0,4.99,24,101,59,35.0,7,17,7,10,4,0,50.0,,,0.212,1.37,0.09%,0.99,2.1
"Mychal Givens, H (21)",0.2,1,0,0,1,2,0,2.39,4,27,18,10.0,6,2,1,0,0,0,,1.0,1.0,-0.031,2.32,-0.01%,1.68,-0.3
Richard Bleier,0.0,0,0,0,1,0,0,1.78,1,4,0,,0,0,0,0,0,0,,2.0,0.0,-0.05,2.89,-0.02%,2.09,-0.3
"Miguel Castro, H (1)",1.2,0,0,0,3,2,0,2.64,7,35,16,6.0,4,6,2,0,0,0,,3.0,0.0,0.236,3.06,0.10%,2.21,1.4
"Brad Brach, S (17)",1.2,0,0,0,0,0,0,2.82,5,16,11,8.0,2,1,2,3,2,0,,1.0,0.0,0.373,2.94,0.16%,2.12,1.1
Team Totals,9.0,8,1,1,8,8,0,1.0,41,183,104,59.0,19,26,12,13,6,0,50.0,7.0,1.0,0.74,1.99,0.32%,1.44,4.0
