Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Eduardo Nunez 2B,5.0,0.0,0.0,0.0,0.0,1.0,5.0,0.309,0.336,0.447,0.783,19.0,15.0,-0.26,2.13,0.0,-0.260%,-0.18%,2.48,-1.7,1.0,1.0,
Andrew Benintendi LF,3.0,0.0,1.0,0.0,2.0,0.0,5.0,0.273,0.352,0.436,0.789,23.0,10.0,0.007,1.88,0.128,-0.121%,0.01%,2.19,0.5,1.0,0.0,
Mookie Betts RF,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.265,0.342,0.443,0.785,23.0,13.0,-0.181,2.58,0.098,-0.279%,-0.13%,2.99,-0.5,3.0,0.0,2B
Hanley Ramirez 1B,3.0,0.0,1.0,0.0,2.0,1.0,5.0,0.244,0.333,0.424,0.758,20.0,10.0,-0.006,1.92,0.142,-0.148%,-0.00%,2.23,-0.0,9.0,1.0,
Chris Young DH,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.242,0.328,0.406,0.733,11.0,6.0,-0.224,2.67,0.0,-0.224%,-0.16%,3.09,-2.0,,,
Mitch Moreland PH-DH,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.252,0.338,0.443,0.78,7.0,2.0,0.055,2.46,0.107,-0.052%,0.04%,2.85,0.5,,,
Xander Bogaerts SS,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.278,0.339,0.411,0.749,19.0,13.0,-0.013,1.76,0.089,-0.102%,-0.01%,2.04,-0.2,0.0,2.0,2B
Rajai Davis CF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.234,0.295,0.351,0.645,12.0,8.0,-0.352,1.75,0.033,-0.385%,-0.24%,2.03,-2.1,3.0,0.0,"CS,GDP"
Rafael Devers 3B,4.0,0.0,2.0,1.0,0.0,2.0,4.0,0.296,0.356,0.574,0.93,27.0,17.0,0.083,1.33,0.163,-0.080%,0.06%,1.55,0.9,0.0,3.0,2·2B
Sandy Leon C,2.0,0.0,1.0,0.0,2.0,0.0,4.0,0.238,0.302,0.372,0.675,22.0,10.0,0.121,1.61,0.156,-0.034%,0.08%,1.88,0.6,8.0,1.0,
Brock Holt PR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.282,0.219,0.501,,,0.03,2.47,0.03,0.000%,0.02%,2.87,0.1,,,
Christian Vazquez C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.326,0.389,0.715,,,,,,,,,,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Doug Fister P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Addison Reed P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Craig Kimbrel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,1.0,8.0,1.0,8.0,8.0,41.0,0.242,0.39,0.364,0.754,183.0,104.0,-0.74,1.99,0.946,-1.685%,-0.51%,2.31,-4.0,27.0,9.0,
