Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Mike Fiers, L (2-3)",5.0,5,3,3,1,3,1,6.81,21,64,42,27,3,12,7,9,3,0,47.0,,,-0.06,1.08,-0.03%,0.77,-0.1
J.B. Wendelken,0.2,3,3,3,2,0,0,4.74,7,27,14,11,1,2,1,4,1,0,,0.0,0.0,-0.135,1.05,-0.06%,0.75,-3.0
Lou Trivino,0.1,0,0,0,1,0,0,1.38,2,10,5,3,2,0,0,1,0,0,,2.0,0.0,0.007,0.29,0.00%,0.21,0.6
Yusmeiro Petit,1.0,0,0,0,0,2,0,2.6,3,17,12,5,3,4,0,1,0,0,,0.0,0.0,0.005,0.06,0.00%,0.04,0.6
Ryan Dull,1.0,1,1,1,0,0,1,10.29,5,21,12,10,0,2,1,3,0,0,,0.0,0.0,-0.003,0.02,-0.00%,0.01,-0.4
Team Totals,8.0,9,7,7,4,5,2,7.88,38,139,85,56,9,20,9,18,4,0,47.0,2.0,0.0,-0.186,0.79,-0.08%,0.56,-2.3
