0,1,2
1.0,Andrew Benintendi,LF
2.0,Mookie Betts,RF
3.0,J.D. Martinez,DH
4.0,Rafael Devers,3B
5.0,Michael Chavis,2B
6.0,Mitch Moreland,1B
7.0,Christian Vazquez,C
8.0,Jackie Bradley Jr.,CF
9.0,Tzu-Wei Lin,SS
,Hector Velazquez,P
