Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Marcus Semien SS,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.302,0.378,0.46,0.838,18.0,12.0,-0.071,0.66,0.0,-0.071%,-0.03%,0.47,-0.9,0.0,1.0,
Robbie Grossman LF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.21,0.312,0.358,0.67,14.0,11.0,-0.072,0.68,0.0,-0.072%,-0.03%,0.49,-0.8,4.0,0.0,
Matt Chapman 3B,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.289,0.385,0.57,0.955,16.0,10.0,-0.016,0.47,0.019,-0.035%,-0.01%,0.33,0.5,2.0,1.0,2B
Khris Davis DH,4.0,2.0,2.0,1.0,0.0,1.0,4.0,0.228,0.291,0.496,0.787,14.0,12.0,0.005,0.63,0.047,-0.042%,0.00%,0.45,1.0,,,2B
Stephen Piscotty RF,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,0.329,0.403,0.732,9.0,7.0,0.004,0.84,0.054,-0.051%,0.00%,0.6,-0.4,0.0,0.0,HBP
Kendrys Morales 1B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.154,0.272,0.205,0.477,14.0,11.0,-0.087,0.78,0.0,-0.087%,-0.04%,0.56,-1.3,7.0,0.0,
Chad Pinder 2B,4.0,0.0,2.0,1.0,0.0,1.0,4.0,0.29,0.323,0.462,0.786,13.0,10.0,-0.052,0.66,0.008,-0.061%,-0.02%,0.47,0.5,1.0,2.0,2B
Ramon Laureano CF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.234,0.289,0.351,0.641,21.0,13.0,0.055,0.85,0.102,-0.048%,0.02%,0.6,0.2,4.0,0.0,
Josh Phegley C,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,0.282,0.456,0.738,10.0,7.0,-0.08,0.96,0.0,-0.080%,-0.03%,0.69,-1.0,6.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Mike Fiers P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
J.B. Wendelken P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Lou Trivino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Yusmeiro Petit P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ryan Dull P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,3.0,7.0,3.0,0.0,9.0,35.0,0.206,0.229,0.294,0.523,129.0,93.0,-0.314,0.72,0.23,-0.547%,-0.13%,0.51,-2.3,24.0,5.0,
