Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"David Peterson, W (1-0)",5.2,7,2,2,2,3,0,3.18,23,78,46,27,6,13,6,12,6,0,48.0,,,0.141,1.11,0.09%,1.2,1.1
"Drew Smith, H (1)",0.1,0,0,0,0,1,0,0.0,1,6,4,3,1,0,0,0,0,0,,1.0,0.0,0.036,1.27,0.02%,1.38,0.4
"Justin Wilson, H (3)",1.0,0,0,0,0,1,0,0.0,3,12,8,3,3,2,1,1,0,0,,0.0,0.0,0.064,0.8,0.04%,0.87,0.6
Dellin Betances,1.0,1,0,0,0,0,0,0.0,4,16,10,6,1,3,2,2,1,0,,0.0,0.0,0.01,0.13,0.01%,0.14,0.6
Hunter Strickland,1.0,1,1,1,0,1,0,11.57,5,20,13,11,0,2,3,1,1,0,,0.0,0.0,0.004,0.11,0.00%,0.12,-0.4
Team Totals,9.0,9,3,3,2,6,0,3.0,36,132,81,50,11,20,12,16,8,0,48.0,1.0,0.0,0.255,0.85,0.17%,0.93,2.2
