0,1,2
1.0,Whit Merrifield,2B
2.0,Jorge Soler,RF
3.0,Mike Moustakas,DH
4.0,Salvador Perez,C
5.0,Cheslor Cuthbert,3B
6.0,Lucas Duda,1B
7.0,Jon Jay,CF
8.0,Alex Gordon,LF
9.0,Alcides Escobar,SS
,Jason Hammel,P
