Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jason Hammel, L (0-3)",4.2,8,8,8,3,2,2,4.91,25,107,63,43,7,13,9,10,2,1,15.0,,,-0.6,1.07,-0.15%,0.45,-5.9
Tim Hill,0.1,0,0,0,0,0,0,3.6,1,3,2,2,0,0,1,0,0,0,,2.0,0.0,0.022,0.79,0.01%,0.33,0.5
Scott Barlow,3.0,5,2,1,0,1,0,3.0,15,45,33,20,4,9,8,6,3,0,,0.0,0.0,-0.021,0.16,-0.01%,0.07,-0.4
Team Totals,8.0,13,10,9,3,3,2,10.12,41,155,98,65,11,22,18,16,5,1,15.0,2.0,0.0,-0.599,0.73,-0.15%,0.31,-5.7
