Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Zach Thompson, L (0-1)",3,4,2,2,1,1,0,6.0,14,55,38,26,4,8,5,7,4,0,43.0,,,-0.052,0.87,-0.02%,0.5,-0.3
Zach Pop,1,5,3,2,0,1,0,7.32,8,29,19,12,3,4,4,3,3,0,,0.0,0.0,-0.204,1.03,-0.07%,0.59,-2.4
Adam Cimber,1,1,0,0,0,1,0,3.29,3,10,8,5,1,2,1,1,1,0,,0.0,0.0,0.025,0.31,0.01%,0.18,0.6
Anthony Bender,1,0,0,0,1,1,0,0.0,4,23,13,7,1,5,1,1,0,0,,0.0,0.0,0.021,0.28,0.01%,0.16,0.6
John Curtiss,1,0,0,0,0,0,0,3.12,3,7,5,3,0,2,2,1,1,0,,0.0,0.0,0.016,0.2,0.01%,0.11,0.6
Ross Detwiler,1,0,0,0,1,2,0,2.74,4,19,13,6,4,3,0,1,1,0,,0.0,0.0,0.008,0.11,0.00%,0.07,0.6
Team Totals,8,10,5,4,3,6,0,4.5,36,143,96,59,13,24,13,14,10,0,43.0,0.0,0.0,-0.186,0.67,-0.06%,0.38,-0.5
