Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
Nick Pivetta,4.2,7,2,2,3,6,1,3.78,23,92,54,29,6,19,3,11,3,0,45.0,,,0.074,1.16,0.06%,1.49,0.4
Garrett Whitlock,0.1,0,0,0,0,0,0,1.61,1,2,2,1,1,0,0,1,0,0,,2.0,0.0,0.044,1.64,0.03%,2.1,0.5
"Darwinzon Hernandez, H (8)",0.2,1,0,0,0,2,0,2.89,4,17,12,4,5,3,0,1,1,0,,0.0,0.0,0.008,0.7,0.01%,0.9,0.1
"Hirokazu Sawamura, W (2-0)",1.1,0,0,0,1,2,0,2.63,5,23,12,3,6,3,1,1,0,0,,2.0,0.0,0.099,1.37,0.08%,1.76,1.0
"Josh Taylor, H (7)",0.2,1,0,0,1,1,0,4.19,4,11,7,4,2,1,2,0,0,0,,0.0,0.0,0.006,1.57,0.01%,2.02,0.1
"Adam Ottavino, S (3)",1.1,3,1,1,0,2,0,2.88,7,23,18,8,4,6,4,1,1,0,,2.0,0.0,0.082,1.38,0.06%,1.77,0.0
Team Totals,9.0,12,3,3,5,13,1,3.0,44,168,105,49,24,32,10,15,5,0,45.0,6.0,0.0,0.313,1.22,0.24%,1.57,2.1
