Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Jazz Chisholm Jr. SS,4.0,0.0,1.0,0.0,0.0,3.0,5.0,0.275,0.34,0.493,0.833,21.0,14.0,-0.046,1.16,0.057,-0.102%,-0.02%,0.66,-0.4,1.0,6.0,HBP
Starling Marte CF,4.0,1.0,3.0,1.0,1.0,1.0,5.0,0.318,0.425,0.545,0.97,18.0,10.0,0.148,1.21,0.192,-0.044%,0.05%,0.69,1.9,3.0,1.0,"HR,SB"
Jesus Aguilar DH,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.262,0.317,0.485,0.803,21.0,14.0,-0.167,1.56,0.027,-0.194%,-0.06%,0.89,-1.8,,,
Corey Dickerson LF,5.0,1.0,1.0,0.0,0.0,1.0,5.0,0.268,0.328,0.383,0.711,17.0,12.0,-0.115,1.2,0.028,-0.143%,-0.04%,0.68,-1.1,1.0,0.0,2B
Garrett Cooper 1B,4.0,0.0,0.0,0.0,1.0,2.0,5.0,0.248,0.326,0.394,0.72,19.0,11.0,-0.096,1.02,0.021,-0.117%,-0.03%,0.58,-1.1,10.0,0.0,
Adam Duvall RF,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.2,0.249,0.394,0.643,15.0,10.0,0.015,0.93,0.094,-0.079%,0.01%,0.53,0.0,1.0,0.0,"2B,SB"
Isan Diaz 3B,4.0,0.0,2.0,1.0,1.0,2.0,5.0,0.146,0.28,0.244,0.524,21.0,13.0,0.112,1.07,0.156,-0.044%,0.04%,0.61,1.3,1.0,1.0,2B
Jorge Alfaro C,4.0,0.0,1.0,1.0,1.0,1.0,5.0,0.225,0.276,0.338,0.614,16.0,9.0,-0.05,1.6,0.13,-0.180%,-0.02%,0.92,0.0,6.0,0.0,SB
Jon Berti 2B,3.0,0.0,1.0,0.0,1.0,1.0,4.0,0.178,0.287,0.287,0.573,20.0,12.0,-0.117,1.23,0.061,-0.177%,-0.04%,0.7,-1.1,1.0,2.0,GDP
,,,,,,,,,,,,,,,,,,,,,,,
Zach Thompson P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Zach Pop P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Adam Cimber P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Anthony Bender P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
John Curtiss P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ross Detwiler P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,3.0,12.0,3.0,5.0,13.0,44.0,0.316,0.409,0.474,0.883,168.0,105.0,-0.316,1.22,0.766,-1.080%,-0.11%,0.7,-2.1,24.0,11.0,
