0,1,2
1.0,Jazz Chisholm Jr.,SS
2.0,Starling Marte,CF
3.0,Jesus Aguilar,DH
4.0,Corey Dickerson,LF
5.0,Garrett Cooper,1B
6.0,Adam Duvall,RF
7.0,Isan Diaz,3B
8.0,Jorge Alfaro,C
9.0,Jon Berti,2B
,Zach Thompson,P
