Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Angels Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"4,(1-2) CBCX",O,LAA,Cameron Maybin,Rick Porcello,2%,52%,Flyball: RF
t1,0-0,1,---,"1,(0-0) X",O,LAA,Kole Calhoun,Rick Porcello,2%,54%,Single to LF (Line Drive to Deep LF-CF); Calhoun out at 2B/LF-2B
t1,0-0,2,---,"8,(2-2) BCBFFFFS",O,LAA,Albert Pujols,Rick Porcello,1%,55%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Angels 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 0 LOB. Angels 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Angels' Alex Meyer facing 1-2-3"
b1,0-0,0,---,"5,(3-1) BBBCB",,BOS,Mookie Betts,Alex Meyer,3%,58%,Walk
b1,0-0,0,1--,"4,(2-1) B1CB1>C",,BOS,Dustin Pedroia,Alex Meyer,2%,61%,Betts Steals 2B
b1,0-0,0,-2-,"8,(3-2) B1CB1>C.FBFB",,BOS,Dustin Pedroia,Alex Meyer,3%,64%,Walk
b1,0-0,0,12-,"7,(2-2) CBBFFFX",R,BOS,Xander Bogaerts,Alex Meyer,12%,76%,Double to LF (Line Drive to Deep LF-CF); Betts Scores; Pedroia to 3B
b1,1-0,0,-23,"1,(0-0) B",R,BOS,Mitch Moreland,Alex Meyer,3%,79%,Wild Pitch; Pedroia Scores/No RBI; Bogaerts to 3B
b1,2-0,0,--3,"6,(3-2) B.BCCBC",O,BOS,Mitch Moreland,Alex Meyer,-3%,76%,Strikeout Looking
b1,2-0,1,--3,"6,(2-2) CFBBFB",R,BOS,Andrew Benintendi,Alex Meyer,3%,78%,Wild Pitch; Bogaerts Scores/No RBI
b1,3-0,1,---,"8,(3-2) CFBBFB.FX",O,BOS,Andrew Benintendi,Alex Meyer,-1%,77%,Lineout: CF (Deep CF)
b1,3-0,2,---,"4,(1-2) BCFS",O,BOS,Hanley Ramirez,Alex Meyer,-1%,77%,Strikeout Swinging
,,,,,,,,,"3 runs, 1 hit, 0 errors, 0 LOB. Angels 0, Red Sox 3.","3 runs, 1 hit, 0 errors, 0 LOB. Angels 0, Red Sox 3.","3 runs, 1 hit, 0 errors, 0 LOB. Angels 0, Red Sox 3."
"Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6","Top of the 2nd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 4-5-6"
t2,0-3,0,---,"6,(1-2) CFFFBC",O,LAA,Yunel Escobar,Rick Porcello,2%,79%,Strikeout Looking
t2,0-3,1,---,"2,(0-1) CX",O,LAA,Luis Valbuena,Rick Porcello,1%,80%,Groundout: SS-1B
t2,0-3,2,---,"6,(1-2) CBFFFX",,LAA,Andrelton Simmons,Rick Porcello,-1%,79%,Single to 3B (Ground Ball to Short 3B Line)
t2,0-3,2,1--,"7,(3-2) CBBCFB>B",,LAA,Ben Revere,Rick Porcello,-2%,77%,Walk; Simmons to 2B
t2,0-3,2,12-,"5,(1-2) BCCFS",O,LAA,Martin Maldonado,Rick Porcello,4%,81%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 2 LOB. Angels 0, Red Sox 3.","0 runs, 1 hit, 0 errors, 2 LOB. Angels 0, Red Sox 3.","0 runs, 1 hit, 0 errors, 2 LOB. Angels 0, Red Sox 3."
"Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9","Bottom of the 2nd, Red Sox Batting, Ahead 3-0, Angels' Alex Meyer facing 7-8-9"
b2,3-0,0,---,"2,(1-0) BX",O,BOS,Jackie Bradley Jr.,Alex Meyer,-1%,80%,Lineout: SS (Deep SS-2B)
b2,3-0,1,---,"2,(0-1) CX",O,BOS,Sandy Leon,Alex Meyer,-1%,79%,Groundout: 3B-1B (Weak 3B)
b2,3-0,2,---,"3,(0-2) CSC",O,BOS,Deven Marrero,Alex Meyer,-1%,78%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 3.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 3.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 3."
"Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2","Top of the 3rd, Angels Batting, Behind 0-3, Red Sox' Rick Porcello facing 9-1-2"
t3,0-3,0,---,"4,(1-2) CBCC",O,LAA,Cliff Pennington,Rick Porcello,2%,81%,Strikeout Looking
t3,0-3,1,---,"6,(3-2) CBBSBX",O,LAA,Cameron Maybin,Rick Porcello,2%,82%,Lineout: LF (LF-CF)
t3,0-3,2,---,"6,(3-2) BBCBFC",O,LAA,Kole Calhoun,Rick Porcello,1%,83%,Strikeout Looking
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 3.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 3.","0 runs, 0 hits, 0 errors, 0 LOB. Angels 0, Red Sox 3."
