Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.27,0.349,0.481,0.83,18.0,10.0,0.024,0.7,0.057,-0.034%,0.02%,1.06,-0.3,1.0,0.0,SB
Dustin Pedroia 2B,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.292,0.366,0.37,0.736,21.0,15.0,0.043,0.61,0.064,-0.021%,0.04%,0.91,0.2,2.0,1.0,
Xander Bogaerts SS,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.325,0.378,0.478,0.856,23.0,16.0,0.142,0.65,0.152,-0.010%,0.13%,0.97,1.8,2.0,3.0,2B
Mitch Moreland 1B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.267,0.361,0.454,0.815,16.0,9.0,-0.059,0.44,0.005,-0.064%,-0.05%,0.66,-0.9,6.0,1.0,
Andrew Benintendi LF,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.273,0.339,0.438,0.777,24.0,17.0,0.032,0.42,0.052,-0.020%,0.03%,0.63,-0.1,2.0,1.0,2B
Hanley Ramirez DH,4.0,1.0,1.0,2.0,0.0,1.0,4.0,0.24,0.34,0.406,0.746,18.0,11.0,0.069,0.39,0.084,-0.015%,0.06%,0.59,0.7,,,HR
Jackie Bradley Jr. CF,3.0,2.0,2.0,0.0,1.0,0.0,4.0,0.272,0.362,0.482,0.844,12.0,7.0,0.001,0.22,0.014,-0.013%,0.00%,0.34,0.4,1.0,0.0,
Sandy Leon C,4.0,1.0,3.0,4.0,0.0,0.0,4.0,0.248,0.297,0.409,0.706,6.0,6.0,0.079,0.32,0.088,-0.010%,0.07%,0.48,4.3,12.0,0.0,"HR,2B"
Deven Marrero 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.165,0.206,0.308,0.514,14.0,10.0,-0.034,0.23,0.0,-0.034%,-0.03%,0.35,-1.4,1.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Rick Porcello P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Joe Kelly P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Blaine Boyer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,9.0,10.0,7.0,3.0,6.0,36.0,0.303,0.361,0.576,0.937,152.0,101.0,0.297,0.46,0.516,-0.221%,0.27%,0.69,4.6,27.0,7.0,
