Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew Benintendi CF,5.0,2.0,2.0,2.0,0.0,0.0,5.0,0.296,0.378,0.544,0.922,17.0,13.0,0.159,0.66,0.183,-0.024%,0.09%,0.61,1.3,1.0,0.0,"HR,2B"
Xander Bogaerts SS,4.0,0.0,3.0,2.0,0.0,1.0,4.0,0.292,0.349,0.539,0.888,20.0,12.0,0.072,0.52,0.088,-0.016%,0.04%,0.47,1.5,1.0,3.0,2B
J.D. Martinez LF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.317,0.375,0.652,1.026,17.0,10.0,-0.054,0.35,0.0,-0.054%,-0.03%,0.33,-1.6,3.0,0.0,GDP
Mitch Moreland 1B,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.302,0.364,0.611,0.974,17.0,10.0,-0.043,0.45,0.002,-0.045%,-0.02%,0.42,-0.1,12.0,0.0,
Eduardo Nunez 2B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.258,0.276,0.378,0.654,14.0,10.0,-0.045,0.42,0.0,-0.045%,-0.03%,0.4,-1.3,1.0,1.0,
Sam Travis DH,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.4,0.4,0.4,0.8,11.0,9.0,-0.024,0.27,0.003,-0.027%,-0.01%,0.26,0.3,,,
Rafael Devers 3B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.228,0.283,0.402,0.685,17.0,11.0,0.034,0.38,0.044,-0.011%,0.02%,0.35,1.0,0.0,4.0,2B
Christian Vazquez C,4.0,2.0,3.0,2.0,0.0,1.0,4.0,0.203,0.248,0.284,0.532,10.0,9.0,0.16,0.53,0.161,-0.001%,0.09%,0.49,1.6,6.0,0.0,"HR,2B"
Jackie Bradley Jr. RF,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.198,0.298,0.297,0.594,10.0,6.0,0.018,0.45,0.031,-0.013%,0.01%,0.41,0.1,3.0,0.0,2·HBP
,,,,,,,,,,,,,,,,,,,,,,,
Eduardo Rodriguez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Heath Hembree P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Workman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Bobby Poyner P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,35.0,7.0,12.0,7.0,0.0,3.0,37.0,0.343,0.378,0.629,1.007,133.0,90.0,0.277,0.45,0.512,-0.236%,0.15%,0.42,2.8,27.0,8.0,
