Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3","Top of the 1st, Orioles Batting, Tied 0-0, Red Sox' Chris Sale facing 1-2-3"
t1,0-0,0,---,"1,(0-0) X",,BAL,Trey Mancini,Chris Sale,-4%,47%,Single to SS (Ground Ball)
t1,0-0,0,1--,"9,(2-2) LBBCFFFF1C",O,BAL,Craig Gentry,Chris Sale,3%,50%,Strikeout Looking
t1,0-0,1,1--,"6,(3-2) FBBSBX",R,BAL,Manny Machado,Chris Sale,-11%,39%,Double to LF (Line Drive to LF Line); Mancini Scores
t1,1-0,1,-2-,"1,(0-0) X",O,BAL,Adam Jones,Chris Sale,3%,42%,Groundout: 2B-1B; Machado to 3B
t1,1-0,2,--3,"4,(2-1) BBCX",O,BAL,Danny Valencia,Chris Sale,3%,45%,Groundout: SS-1B
,,,,,,,,,"1 run, 2 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 0.","1 run, 2 hits, 0 errors, 1 LOB. Orioles 1, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3","Bottom of the 1st, Red Sox Batting, Behind 0-1, Orioles' Dylan Bundy facing 1-2-3"
b1,0-1,0,---,"1,(0-0) X",O,BOS,Jackie Bradley Jr.,Dylan Bundy,-2%,43%,Flyball: CF (Deep CF)
b1,0-1,1,---,"3,(0-2) CFX",O,BOS,Andrew Benintendi,Dylan Bundy,-2%,41%,Popfly: SS (Short LF-CF)
