Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Andrew Benintendi CF,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.283,0.373,0.492,0.865,18.0,8.0,0.001,0.6,0.039,-0.038%,0.00%,0.63,0.1,2.0,0.0,2B
Xander Bogaerts SS,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.28,0.333,0.517,0.851,16.0,7.0,-0.064,0.68,0.017,-0.081%,-0.04%,0.7,-0.7,1.0,3.0,GDP
Mitch Moreland 1B,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.319,0.389,0.655,1.044,12.0,9.0,-0.034,0.65,0.023,-0.057%,-0.02%,0.67,0.2,8.0,1.0,3B
Dustin Pedroia 2B,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.222,0.0,0.222,16.0,8.0,-0.009,0.64,0.037,-0.046%,-0.01%,0.67,-0.6,0.0,5.0,
Rafael Devers DH,4.0,0.0,1.0,0.0,0.0,2.0,4.0,0.233,0.292,0.425,0.717,25.0,18.0,-0.02,0.6,0.028,-0.048%,-0.01%,0.63,-0.1,,,2B
Eduardo Nunez 3B,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.243,0.261,0.359,0.62,14.0,10.0,-0.062,0.6,0.0,-0.062%,-0.04%,0.62,-1.2,1.0,0.0,
Blake Swihart LF,3.0,0.0,0.0,0.0,1.0,2.0,4.0,0.139,0.244,0.167,0.411,17.0,11.0,-0.003,0.39,0.02,-0.023%,-0.00%,0.41,-0.4,4.0,0.0,
Sandy Leon C,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.222,0.279,0.286,0.565,19.0,13.0,-0.056,0.69,0.0,-0.056%,-0.03%,0.73,-0.9,10.0,0.0,
Jackie Bradley Jr. RF,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.181,0.27,0.278,0.548,6.0,5.0,-0.017,0.54,0.016,-0.033%,-0.01%,0.56,-0.1,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Sale P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brian Johnson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hector Velazquez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,30.0,1.0,4.0,1.0,4.0,10.0,34.0,0.133,0.235,0.267,0.502,143.0,89.0,-0.264,0.6,0.18,-0.444%,-0.16%,0.62,-3.8,27.0,9.0,
