Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Chris Sale, L (5-2)",4.1,5,6,6,3,8,1,2.76,21,91,59,27,15,17,4,6,4,0,34.0,,,-0.267,0.71,-0.17%,0.74,-4.3
Brian Johnson,2.2,1,0,0,1,0,0,4.67,10,30,20,13,1,6,5,4,1,0,,1.0,0.0,0.029,0.14,0.02%,0.14,2.0
Hector Velazquez,2.0,3,1,1,2,2,0,2.15,11,38,23,15,3,5,3,4,2,0,,0.0,0.0,0.001,0.07,0.00%,0.07,0.1
Team Totals,9.0,9,7,7,6,10,1,7.0,42,159,102,55,19,28,12,14,7,0,34.0,1.0,0.0,-0.237,0.41,-0.15%,0.43,-2.2
