Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"4,(0-2) CSFS",O,SEA,Mitch Haniger,Rick Porcello,2%,52%,Strikeout Swinging
t1,0-0,1,---,"4,(1-2) CFBX",,SEA,J.P. Crawford,Rick Porcello,-2%,50%,Single to CF (Ground Ball thru SS-2B)
t1,0-0,1,1--,"6,(2-2) BF11BT1FX",O,SEA,Edwin Encarnacion,Rick Porcello,3%,53%,Flyball: RF (Short RF Line)
t1,0-0,2,1--,"5,(3-1) SBBBX",R,SEA,Daniel Vogelbach,Rick Porcello,-10%,43%,Double to RF (Line Drive to Deep RF Line); Crawford Scores
t1,1-0,2,-2-,"2,(0-1) CX",R,SEA,Domingo Santana,Rick Porcello,-9%,34%,Double to CF (Line Drive to Deep LF-CF); Vogelbach Scores
t1,2-0,2,-2-,"1,(0-0) X",RR,SEA,Jay Bruce,Rick Porcello,-13%,21%,Home Run (Fly Ball to Deep CF-RF); Santana Scores
t1,4-0,2,---,"8,(3-2) FFBBFFBX",,SEA,Omar Narvaez,Rick Porcello,-1%,20%,Single to CF (Line Drive to CF-RF)
t1,4-0,2,1--,"2,(0-1) CX",O,SEA,Ryon Healy,Rick Porcello,1%,22%,Groundout: SS-2B/Forceout at 2B
,,,,,,,,,"4 runs, 5 hits, 0 errors, 1 LOB. Mariners 4, Red Sox 0.","4 runs, 5 hits, 0 errors, 1 LOB. Mariners 4, Red Sox 0.","4 runs, 5 hits, 0 errors, 1 LOB. Mariners 4, Red Sox 0."
