Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Whit Merrifield 2B,5.0,0.0,1.0,0.0,0.0,0.0,5.0,0.299,0.339,0.488,0.827,17.0,11.0,-0.115,1.14,0.06,-0.175%,-0.12%,1.96,-1.3,3.0,3.0,"2B,GDP"
Jorge Bonifacio RF,5.0,0.0,0.0,0.0,0.0,3.0,5.0,0.258,0.327,0.446,0.774,25.0,15.0,-0.147,1.01,0.0,-0.147%,-0.15%,1.74,-1.3,1.0,0.0,
Lorenzo Cain CF,5.0,2.0,3.0,0.0,0.0,0.0,5.0,0.274,0.344,0.427,0.771,20.0,13.0,0.228,0.9,0.235,-0.007%,0.24%,1.55,1.7,4.0,0.0,3B
Eric Hosmer 1B,5.0,1.0,2.0,0.0,0.0,1.0,5.0,0.321,0.377,0.497,0.874,21.0,15.0,0.081,1.4,0.173,-0.092%,0.08%,2.41,0.4,8.0,0.0,
Salvador Perez DH,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.289,0.318,0.53,0.848,11.0,10.0,-0.03,2.15,0.171,-0.201%,-0.03%,3.7,-0.6,,,GDP
Alcides Escobar SS,3.0,1.0,2.0,3.0,0.0,0.0,4.0,0.234,0.257,0.32,0.577,15.0,9.0,0.337,2.28,0.403,-0.066%,0.35%,3.92,2.0,2.0,4.0,"2B,SH"
Alex Gordon LF,3.0,0.0,1.0,2.0,0.0,0.0,4.0,0.202,0.296,0.303,0.599,22.0,13.0,0.096,1.54,0.168,-0.072%,0.10%,2.64,0.9,2.0,0.0,"3B,HBP"
Ramon Torres 3B,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.259,0.317,0.31,0.628,14.0,10.0,-0.14,1.18,0.0,-0.140%,-0.14%,2.02,-1.5,0.0,0.0,
Drew Butera C,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.253,0.306,0.374,0.68,15.0,5.0,0.005,0.93,0.07,-0.066%,0.01%,1.6,-0.3,7.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jason Hammel P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brandon Maurer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kelvin Herrera P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,37.0,5.0,12.0,5.0,1.0,7.0,40.0,0.324,0.359,0.486,0.845,160.0,101.0,0.315,1.36,1.28,-0.966%,0.32%,2.35,0.0,27.0,8.0,
