Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3","Top of the 1st, Mariners Batting, Tied 0-0, Red Sox' Nick Pivetta facing 1-2-3"
t1,0-0,0,---,"5,(2-2) CFBBX",O,SEA,Mitch Haniger,Nick Pivetta,-2%,48%,Flyball: LF (LF-CF)
t1,0-0,1,---,"3,(1-1) BSX",O,SEA,Ty France,Nick Pivetta,-2%,46%,Lineout: CF (CF-RF)
t1,0-0,2,---,"1,(0-0) X",O,SEA,Kyle Seager,Nick Pivetta,-1%,45%,Lineout: 2B (Deep 2B-1B)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Mariners 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Mariners' Justin Dunn facing 1-2-3"
b1,0-0,0,---,"4,(1-2) CBSS",O,BOS,Enrique Hernandez,Justin Dunn,2%,47%,Strikeout Swinging
b1,0-0,1,---,"5,(3-1) BFBBX",,BOS,Alex Verdugo,Justin Dunn,-6%,41%,Triple to RF (Line Drive to Short RF Line)
b1,0-0,1,--3,"3,(0-2) CS*S",O,BOS,J.D. Martinez,Justin Dunn,5%,46%,Strikeout Swinging
b1,0-0,2,--3,"5,(2-2) BCBTT",O,BOS,Xander Bogaerts,Justin Dunn,4%,50%,Strikeout Swinging
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Mariners 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Mariners 0, Red Sox 0."
