Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Enrique Hernandez 2B,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.247,0.279,0.444,0.724,16.0,10.0,0.112,1.45,0.238,-0.126%,0.08%,1.77,0.1,3.0,4.0,3B
Alex Verdugo CF,5.0,0.0,2.0,0.0,0.0,1.0,5.0,0.296,0.35,0.521,0.871,27.0,17.0,-0.037,0.99,0.091,-0.128%,-0.03%,1.21,0.1,4.0,1.0,"3B,2·SB"
J.D. Martinez DH,4.0,0.0,1.0,0.0,1.0,2.0,5.0,0.361,0.425,0.722,1.147,24.0,16.0,-0.072,0.89,0.026,-0.097%,-0.05%,1.09,-0.9,,,
Xander Bogaerts SS,5.0,0.0,1.0,0.0,0.0,1.0,5.0,0.371,0.413,0.557,0.97,21.0,14.0,-0.11,0.95,0.011,-0.121%,-0.08%,1.16,-1.5,2.0,3.0,
Rafael Devers 3B,5.0,2.0,2.0,1.0,0.0,0.0,5.0,0.279,0.359,0.574,0.933,14.0,11.0,0.107,0.78,0.155,-0.048%,0.08%,0.96,0.8,1.0,3.0,"HR,SB"
Christian Vazquez C,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.258,0.313,0.403,0.717,22.0,12.0,-0.032,1.25,0.049,-0.081%,-0.02%,1.53,-0.3,5.0,2.0,
Marwin Gonzalez 1B,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.222,0.358,0.333,0.692,20.0,10.0,-0.085,1.33,0.016,-0.101%,-0.06%,1.63,-0.5,10.0,1.0,HBP
Hunter Renfroe RF,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.178,0.22,0.267,0.487,16.0,12.0,-0.001,1.22,0.082,-0.083%,-0.00%,1.5,0.4,3.0,0.0,
Franchy Cordero LF,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.214,0.283,0.262,0.545,16.0,12.0,-0.167,1.42,0.0,-0.167%,-0.12%,1.73,-1.5,2.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
Nick Pivetta P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Andriese P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Adam Ottavino P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Matt Barnes P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darwinzon Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,3.0,8.0,2.0,2.0,11.0,41.0,0.211,0.268,0.395,0.663,176.0,114.0,-0.285,1.12,0.668,-0.952%,-0.21%,1.37,-3.3,30.0,15.0,
