Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mitch Haniger RF,3.0,2.0,1.0,3.0,2.0,0.0,5.0,0.316,0.349,0.605,0.955,19.0,9.0,0.347,1.72,0.399,-0.053%,0.23%,1.92,2.7,2.0,0.0,HR
Ty France DH,4.0,0.0,1.0,2.0,1.0,0.0,5.0,0.303,0.405,0.515,0.92,15.0,8.0,-0.163,1.78,0.199,-0.362%,-0.11%,1.99,-0.6,,,"2B,2·GDP"
Kyle Seager 3B,4.0,0.0,0.0,0.0,0.0,1.0,5.0,0.211,0.278,0.352,0.631,17.0,13.0,-0.029,1.06,0.06,-0.089%,-0.02%,1.18,-0.4,0.0,1.0,HBP
Kyle Lewis CF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.125,0.0,0.125,16.0,11.0,-0.161,1.58,0.0,-0.161%,-0.11%,1.77,-1.1,3.0,0.0,
Evan White 1B,4.0,1.0,0.0,0.0,0.0,1.0,4.0,0.17,0.235,0.277,0.512,18.0,14.0,-0.127,1.24,0.0,-0.127%,-0.08%,1.39,-0.8,10.0,0.0,
Taylor Trammell LF,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.167,0.274,0.37,0.645,15.0,10.0,-0.086,1.58,0.0,-0.086%,-0.06%,1.77,-0.7,1.0,0.0,SH
Luis Torrens C,2.0,0.0,0.0,0.0,1.0,1.0,3.0,0.191,0.24,0.234,0.474,10.0,6.0,0.024,1.48,0.085,-0.061%,0.02%,1.66,-0.1,8.0,0.0,
Sam Haggerty PR-2B,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.185,0.185,0.333,0.519,5.0,3.0,0.24,4.73,0.24,0.000%,0.16%,5.29,1.0,1.0,2.0,"2B,SB"
Dylan Moore 2B,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.111,0.222,0.222,0.444,12.0,8.0,-0.042,0.81,0.0,-0.042%,-0.03%,0.92,-0.4,1.0,2.0,
Jose Marmolejos PH,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.212,0.333,0.545,0.879,4.0,0.0,0.067,2.78,0.067,0.000%,0.04%,3.11,0.4,,,
Tom Murphy C,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.121,0.171,0.212,0.384,3.0,2.0,-0.056,2.07,0.0,-0.056%,-0.04%,2.31,-0.4,3.0,0.0,
J.P. Crawford SS,2.0,2.0,0.0,0.0,2.0,0.0,4.0,0.233,0.303,0.25,0.553,22.0,11.0,0.203,1.78,0.216,-0.013%,0.14%,2.0,1.1,1.0,4.0,
,,,,,,,,,,,,,,,,,,,,,,,
Justin Dunn P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Will Vest P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Casey Sadler P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Kendall Graveman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Rafael Montero P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Anthony Misiewicz P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Team Totals,30.0,7.0,3.0,6.0,7.0,6.0,39.0,0.1,0.289,0.267,0.556,156.0,95.0,0.217,1.7,1.266,-1.050%,0.15%,1.9,0.7,30.0,11.0,
