Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Tim Anderson SS,5.0,1.0,1.0,0.0,0.0,3.0,5.0,0.24,0.24,0.36,0.6,26.0,19.0,0.057,1.32,0.165,-0.108%,0.03%,1.26,-0.8,1.0,1.0,SB
Adam Eaton RF,3.0,1.0,1.0,1.0,2.0,1.0,5.0,0.265,0.39,0.469,0.859,29.0,14.0,-0.048,0.92,0.051,-0.099%,-0.03%,0.88,0.9,5.0,0.0,2B
Yoan Moncada 3B,3.0,1.0,0.0,1.0,1.0,0.0,5.0,0.18,0.288,0.26,0.548,18.0,11.0,-0.041,1.49,0.063,-0.104%,-0.02%,1.42,-0.9,0.0,1.0,SF
José Abreu 1B,4.0,0.0,2.0,1.0,0.0,1.0,4.0,0.208,0.328,0.358,0.687,16.0,10.0,0.112,1.06,0.157,-0.045%,0.06%,1.01,1.6,5.0,1.0,2B
Yermin Mercedes DH,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.457,0.5,0.739,1.239,16.0,12.0,-0.092,1.21,0.001,-0.092%,-0.05%,1.15,-0.9,,,
Zack Collins C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.143,0.2,0.286,0.486,20.0,14.0,-0.127,1.2,0.0,-0.127%,-0.07%,1.14,-1.2,12.0,0.0,
Luis Robert CF,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.286,0.339,0.464,0.803,17.0,13.0,0.03,1.04,0.077,-0.046%,0.02%,0.99,0.3,0.0,0.0,SB
Andrew Vaughn LF,3.0,1.0,1.0,0.0,1.0,1.0,4.0,0.16,0.344,0.24,0.584,15.0,9.0,-0.05,0.91,0.039,-0.089%,-0.03%,0.86,0.1,0.0,0.0,
Nick Madrigal 2B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.279,0.354,0.302,0.656,16.0,10.0,-0.05,1.15,0.049,-0.099%,-0.03%,1.1,-0.2,0.0,2.0,
,,,,,,,,,,,,,,,,,,,,,,,
Dylan Cease P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Evan Marshall P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Codi Heuer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jose Ruiz P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,9.0,4.0,4.0,10.0,39.0,0.265,0.333,0.324,0.657,173.0,112.0,-0.209,1.15,0.602,-0.809%,-0.12%,1.09,-1.1,24.0,6.0,
