0,1,2
1.0,Leonys Martín,CF
2.0,Nick Castellanos,RF
3.0,Miguel Cabrera,1B
4.0,Victor Martinez,DH
5.0,Jeimer Candelario,3B
6.0,James McCann,C
7.0,JaCoby Jones,LF
8.0,José Iglesias,SS
9.0,Dixon Machado,2B
,Artie Lewicki,P
