Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Leonys Martín CF,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.254,0.325,0.444,0.77,16.0,8.0,0.0,0.56,0.035,-0.035%,0%,0.57,-0.3,0.0,0.0,
Nick Castellanos RF,4.0,0.0,2.0,0.0,0.0,1.0,4.0,0.336,0.378,0.521,0.899,12.0,9.0,0.003,0.58,0.028,-0.024%,0.00%,0.59,-0.4,0.0,0.0,2B
Miguel Cabrera 1B,3.0,0.0,0.0,0.0,1.0,0.0,4.0,0.307,0.394,0.482,0.876,14.0,8.0,-0.039,0.65,0.02,-0.059%,-0.02%,0.66,-0.6,13.0,1.0,GDP
Victor Martinez DH,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.251,0.314,0.366,0.68,14.0,10.0,-0.077,0.79,0.0,-0.077%,-0.05%,0.81,-1.1,,,
Jeimer Candelario 3B,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.267,0.361,0.513,0.874,8.0,6.0,-0.061,1.17,0.0,-0.061%,-0.04%,1.19,-0.6,0.0,0.0,
Ronny Rodriguez 3B,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.133,0.125,0.133,0.258,5.0,3.0,-0.003,0.13,0.0,-0.003%,-0.00%,0.13,-0.2,0.0,0.0,
James McCann C,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.254,0.314,0.376,0.69,12.0,5.0,0.025,0.48,0.038,-0.013%,0.01%,0.49,0.2,6.0,0.0,
JaCoby Jones LF,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.218,0.264,0.373,0.637,13.0,9.0,-0.043,0.79,0.0,-0.043%,-0.03%,0.8,-0.7,1.0,0.0,
José Iglesias SS,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.256,0.306,0.374,0.68,21.0,13.0,-0.049,0.59,0.0,-0.049%,-0.03%,0.6,-0.7,2.0,6.0,
Dixon Machado 2B,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.214,0.265,0.302,0.568,9.0,6.0,-0.037,0.46,0.001,-0.038%,-0.02%,0.46,-0.3,1.0,7.0,
,,,,,,,,,,,,,,,,,,,,,,,
Artie Lewicki P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Warwick Saupold P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Buck Farmer P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Zac Reininger P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,28.0,0.0,3.0,0.0,3.0,6.0,31.0,0.107,0.194,0.143,0.336,124.0,77.0,-0.281,0.64,0.122,-0.402%,-0.17%,0.65,-4.8,24.0,15.0,
