Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Jakob Junis, W (7-10)",6,7,1,1,1,4,0,4.88,26,96,59,35,7,17,10,11,3,0,57.0,,,0.225,1.04,0.00%,0.0,2.5
Richard Lovelady,2,2,1,1,0,1,0,5.4,8,35,22,15,2,5,2,5,3,0,,0.0,0.0,0.036,0.42,0.00%,0.0,0.2
Ian Kennedy,1,0,0,0,0,0,0,3.18,3,11,7,4,0,3,2,1,1,0,,0.0,0.0,0.024,0.29,0.00%,0.0,0.6
Team Totals,9,9,2,2,1,5,0,2.0,37,142,88,54,9,25,14,17,7,0,57.0,0.0,0.0,0.285,0.85,0.00%,0.0,3.3
