Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Whit Merrifield 2B,4.0,1.0,2.0,0.0,0.0,0.0,4.0,0.301,0.356,0.478,0.834,16.0,11.0,-0.009,0.8,0.049,-0.058%,0%,0.0,-0.2,1.0,6.0,
Alex Gordon LF,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.271,0.344,0.422,0.766,11.0,9.0,-0.05,0.61,0.0,-0.050%,0%,0.0,-0.9,2.0,0.0,
Hunter Dozier RF,3.0,2.0,1.0,1.0,1.0,0.0,4.0,0.28,0.367,0.528,0.895,16.0,9.0,0.048,0.54,0.061,-0.013%,0%,0.0,0.4,1.0,0.0,
Jorge Soler DH,2.0,2.0,2.0,4.0,2.0,0.0,4.0,0.253,0.335,0.53,0.865,13.0,4.0,0.347,0.66,0.347,0.000%,0%,0.0,4.1,,,2·HR
Cheslor Cuthbert 3B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.289,0.323,0.436,0.759,11.0,9.0,-0.045,0.54,0.005,-0.050%,0%,0.0,-0.5,0.0,2.0,
Ryan O'Hearn 1B,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.175,0.271,0.318,0.588,26.0,19.0,0.037,0.64,0.108,-0.070%,0%,0.0,-0.5,11.0,0.0,"HR,2·GDP"
Bubba Starling CF,4.0,0.0,0.0,0.0,0.0,4.0,4.0,0.237,0.266,0.342,0.608,20.0,15.0,-0.053,0.49,0.0,-0.053%,0%,0.0,-1.0,7.0,0.0,
Meibrys Viloria C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.235,0.316,0.382,0.698,14.0,11.0,-0.039,0.37,0.0,-0.039%,0%,0.0,-0.7,5.0,0.0,
Nicky Lopez SS,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.221,0.262,0.285,0.547,17.0,12.0,-0.022,0.31,0.002,-0.024%,0%,0.0,-0.1,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Jakob Junis P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Richard Lovelady P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ian Kennedy P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,31.0,6.0,7.0,6.0,4.0,8.0,35.0,0.226,0.314,0.516,0.83,144.0,99.0,0.214,0.56,0.572,-0.357%,0.00%,0.0,0.7,27.0,10.0,
