Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mookie Betts RF,4.0,0.0,0.0,0.0,1.0,1.0,5.0,0.28,0.388,0.487,0.874,20.0,11.0,-0.046,0.74,0.014,-0.060%,-0.01%,0.26,-0.7,1.0,0.0,
Rafael Devers 3B,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.321,0.369,0.568,0.937,19.0,11.0,-0.035,0.92,0.044,-0.079%,-0.01%,0.33,-0.4,0.0,1.0,2B
J.D. Martinez DH,4.0,1.0,2.0,0.0,0.0,1.0,4.0,0.3,0.377,0.541,0.917,16.0,11.0,-0.037,0.85,0.035,-0.073%,-0.01%,0.3,0.1,,,2B
Andrew Benintendi LF,4.0,0.0,1.0,1.0,0.0,1.0,4.0,0.285,0.357,0.47,0.827,17.0,12.0,0.031,0.92,0.099,-0.068%,0.01%,0.32,-0.0,0.0,0.0,
Brock Holt SS,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.31,0.373,0.4,0.773,12.0,8.0,-0.03,0.69,0.025,-0.054%,-0.01%,0.24,-0.5,2.0,8.0,
Christian Vazquez C,4.0,0.0,2.0,1.0,0.0,0.0,4.0,0.284,0.323,0.491,0.814,15.0,9.0,-0.019,0.79,0.044,-0.063%,-0.00%,0.28,0.5,9.0,0.0,2B
Mitch Moreland 1B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.222,0.305,0.5,0.805,14.0,8.0,-0.022,0.82,0.035,-0.058%,-0.01%,0.29,-0.4,11.0,0.0,
Michael Chavis 2B,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.263,0.331,0.46,0.79,12.0,8.0,-0.026,0.88,0.033,-0.059%,-0.01%,0.31,-0.6,4.0,3.0,
Jackie Bradley Jr. CF,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.222,0.316,0.391,0.706,17.0,10.0,-0.1,1.02,0.0,-0.100%,-0.02%,0.36,-1.3,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,
Andrew Cashner P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Josh Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Marcus Walden P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Darwinzon Hernandez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,36.0,2.0,9.0,2.0,1.0,5.0,37.0,0.25,0.27,0.333,0.604,142.0,88.0,-0.284,0.85,0.329,-0.614%,-0.06%,0.3,-3.3,27.0,14.0,
