Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Kyle Schwarber DH,5.0,1.0,1.0,1.0,0.0,2.0,5.0,0.211,0.336,0.356,0.692,20.0,15.0,0.058,1.13,0.152,-0.094%,0.04%,1.26,-0.5,,,
Kris Bryant 3B,4.0,2.0,2.0,0.0,1.0,1.0,5.0,0.29,0.396,0.495,0.891,21.0,14.0,0.236,1.04,0.245,-0.009%,0.16%,1.16,2.1,0.0,1.0,2·2B
Anthony Rizzo 1B,5.0,1.0,1.0,2.0,0.0,0.0,5.0,0.269,0.382,0.516,0.898,17.0,12.0,0.104,1.3,0.205,-0.101%,0.07%,1.45,0.8,10.0,2.0,HR
Ben Zobrist 2B-LF,5.0,1.0,1.0,2.0,0.0,1.0,5.0,0.214,0.329,0.386,0.715,18.0,15.0,-0.04,1.1,0.057,-0.097%,-0.03%,1.22,0.1,2.0,2.0,HR
Jason Heyward RF,4.0,0.0,1.0,0.0,1.0,1.0,5.0,0.28,0.344,0.415,0.759,23.0,12.0,0.011,0.61,0.053,-0.041%,0.01%,0.68,-0.2,1.0,0.0,
Addison Russell SS,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.269,0.313,0.419,0.732,16.0,11.0,-0.104,0.98,0.0,-0.104%,-0.07%,1.08,-0.9,1.0,6.0,
Miguel Montero C,4.0,1.0,2.0,1.0,0.0,1.0,4.0,0.394,0.429,0.606,1.035,18.0,13.0,0.149,0.87,0.191,-0.041%,0.10%,0.96,0.8,8.0,0.0,HR
Albert Almora CF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.279,0.354,0.488,0.843,10.0,6.0,-0.021,1.09,0.053,-0.074%,-0.01%,1.22,0.1,2.0,0.0,
Jon Jay LF,3.0,1.0,1.0,0.0,1.0,0.0,4.0,0.389,0.476,0.5,0.976,14.0,8.0,-0.023,1.2,0.088,-0.111%,-0.02%,1.33,-0.2,1.0,1.0,"2B,GDP"
Javier Baez 2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.262,0.339,0.601,,,,,,,,,,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,
John Lackey P,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
Koji Uehara P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Hector Rondon P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Wade Davis P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,38.0,7.0,10.0,6.0,3.0,6.0,41.0,0.263,0.317,0.579,0.896,157.0,106.0,0.37,1.04,1.044,-0.672%,0.24%,1.15,2.0,27.0,13.0,
