Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Xander Bogaerts SS,4.0,1.0,1.0,0.0,0.0,1.0,4.0,0.31,0.355,0.352,0.707,21.0,13.0,-0.026,1.17,0.083,-0.109%,-0.01%,1.14,-0.2,3.0,1.0,3B
Andrew Benintendi LF,3.0,1.0,1.0,2.0,0.0,1.0,4.0,0.326,0.388,0.477,0.864,11.0,8.0,0.06,0.76,0.102,-0.042%,0.03%,0.74,0.5,5.0,0.0,"HR,SF"
Mookie Betts RF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.304,0.368,0.456,0.824,21.0,13.0,0.041,0.82,0.08,-0.039%,0.02%,0.8,-0.2,2.0,0.0,
Hanley Ramirez DH,4.0,1.0,1.0,1.0,0.0,1.0,4.0,0.25,0.305,0.368,0.673,13.0,8.0,-0.026,1.2,0.081,-0.108%,-0.01%,1.17,0.2,,,HR
Mitch Moreland 1B,3.0,1.0,0.0,0.0,1.0,0.0,4.0,0.286,0.375,0.5,0.875,14.0,10.0,-0.095,0.92,0.026,-0.121%,-0.06%,0.89,-0.5,6.0,2.0,GDP
Dustin Pedroia 2B,4.0,0.0,3.0,0.0,0.0,0.0,4.0,0.288,0.354,0.301,0.655,12.0,9.0,0.046,1.05,0.091,-0.045%,0.03%,1.02,0.4,0.0,2.0,
Jackie Bradley Jr. CF,4.0,0.0,1.0,1.0,0.0,2.0,4.0,0.231,0.295,0.359,0.654,12.0,11.0,0.013,1.31,0.094,-0.081%,0.01%,1.27,0.3,3.0,0.0,
Christian Vazquez C,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.452,0.485,0.645,1.13,18.0,12.0,-0.07,0.97,0.012,-0.082%,-0.04%,0.94,-0.8,6.0,0.0,
Marco Hernandez 3B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.286,0.314,0.327,0.64,13.0,11.0,-0.072,1.15,0.034,-0.106%,-0.04%,1.12,-0.7,1.0,2.0,2B
,,,,,,,,,,,,,,,,,,,,,,,
Steven Wright P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Robby Scott P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Ben Taylor P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Fernando Abad P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,34.0,4.0,10.0,4.0,1.0,8.0,36.0,0.294,0.306,0.559,0.864,135.0,95.0,-0.129,1.04,0.603,-0.733%,-0.08%,1.01,-1.0,27.0,7.0,
