Pitching,IP,H,R,ER,BB,SO,HR,ERA,BF,Pit,Str,Ctct,StS,StL,GB,FB,LD,Unk,GSc,IR,IS,WPA,aLI,cWPA,acLI,RE24
"Steven Wright, L (1-3)",6.1,7,5,5,1,4,2,8.25,27,100,70,44,7,19,7,15,6,0,42.0,,,-0.136,1.12,-0.08%,1.09,-0.8
Robby Scott,0.0,1,1,0,0,0,0,2.08,1,3,3,2,1,0,0,1,0,0,,1.0,1.0,-0.152,2.1,-0.09%,2.04,-0.8
Ben Taylor,2.0,1,0,0,2,1,0,1.17,10,41,25,17,0,8,3,4,0,0,,1.0,1.0,-0.039,0.94,-0.02%,0.92,0.4
Fernando Abad,0.2,1,1,1,0,1,1,5.06,3,13,8,4,1,3,0,2,0,0,,0.0,0.0,-0.043,0.24,-0.03%,0.23,-0.7
Team Totals,9.0,10,7,6,3,6,3,6.0,41,157,106,67,9,30,10,22,6,0,42.0,2.0,2.0,-0.37,1.04,-0.22%,1.01,-2.0
