Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3","Top of the 1st, Athletics Batting, Tied 0-0, Red Sox' Nathan Eovaldi facing 1-2-3"
t1,0-0,0,---,"6,(2-2) CBFBFX",O,OAK,Mark Canha,Nathan Eovaldi,-2%,48%,Lineout: LF (LF-CF)
t1,0-0,1,---,"5,(2-2) BBSFX",O,OAK,Seth Brown,Nathan Eovaldi,-2%,46%,Lineout: CF (Deep CF)
t1,0-0,2,---,"5,(1-2) CCBFX",O,OAK,Ramon Laureano,Nathan Eovaldi,-1%,45%,Flyball: RF (Short CF-RF)
,,,,,,,,,"0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0.","0 runs, 0 hits, 0 errors, 0 LOB. Athletics 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Athletics' Chris Bassitt facing 1-2-3"
b1,0-0,0,---,"2,(1-0) BX",O,BOS,Marwin Gonzalez,Chris Bassitt,2%,47%,Groundout: 1B unassisted (Weak 1B)
b1,0-0,1,---,"2,(0-1) CX",,BOS,Alex Verdugo,Chris Bassitt,-2%,45%,Single to RF (Line Drive to Short CF-RF)
b1,0-0,1,1--,"3,(0-2) CFB",,BOS,J.D. Martinez,Chris Bassitt,-1%,43%,Wild Pitch; Verdugo to 2B
b1,0-0,1,-2-,"4,(1-2) CFB.B",,BOS,J.D. Martinez,Chris Bassitt,-3%,41%,Wild Pitch; Verdugo to 3B
