Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Mark Canha LF,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.238,0.377,0.4,0.777,20.0,12.0,-0.009,0.9,0.061,-0.070%,-0.01%,1.16,-0.4,1.0,0.0,2B
Seth Brown RF,3.0,1.0,0.0,0.0,1.0,2.0,4.0,0.246,0.313,0.525,0.838,26.0,15.0,-0.05,1.14,0.045,-0.095%,-0.04%,1.47,-0.4,3.0,0.0,
Ramon Laureano CF,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.244,0.319,0.48,0.799,17.0,12.0,-0.062,1.19,0.027,-0.089%,-0.05%,1.53,-0.4,2.0,0.0,
Matt Olson 1B,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.268,0.352,0.518,0.869,15.0,10.0,0.097,1.33,0.155,-0.058%,0.07%,1.72,0.7,10.0,0.0,
Jed Lowrie 2B,4.0,0.0,1.0,0.0,0.0,1.0,4.0,0.274,0.343,0.427,0.77,19.0,11.0,0.031,1.35,0.142,-0.111%,0.02%,1.75,-0.1,0.0,2.0,GDP
Matt Chapman 3B,3.0,1.0,1.0,1.0,1.0,1.0,4.0,0.216,0.324,0.392,0.716,23.0,14.0,0.037,1.09,0.088,-0.051%,0.03%,1.41,0.3,0.0,2.0,
Mitch Moreland DH,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.22,0.298,0.39,0.688,10.0,7.0,-0.028,1.03,0.02,-0.048%,-0.02%,1.33,-0.3,,,
Sean Murphy C,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.185,0.312,0.359,0.671,20.0,13.0,-0.164,1.06,0.0,-0.164%,-0.13%,1.36,-1.6,10.0,1.0,
Elvis Andrus SS,4.0,0.0,1.0,1.0,0.0,0.0,4.0,0.161,0.205,0.212,0.417,11.0,7.0,0.041,1.23,0.117,-0.076%,0.03%,1.58,0.2,1.0,3.0,
,,,,,,,,,,,,,,,,,,,,,,,
Chris Bassitt P,,,,,,,,,,,,,,,,,,,,,0.0,1.0,
Yusmeiro Petit P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Jake Diekman P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,33.0,3.0,7.0,3.0,3.0,8.0,36.0,0.212,0.278,0.242,0.52,161.0,101.0,-0.107,1.15,0.655,-0.762%,-0.08%,1.48,-2.1,27.0,9.0,
