Inn,Score,Out,RoB,Pit(cnt),R/O,@Bat,Batter,Pitcher,wWPA,wWE,Play Description
"Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3","Top of the 1st, Blue Jays Batting, Tied 0-0, Red Sox' Rick Porcello facing 1-2-3"
t1,0-0,0,---,"3,(1-1) BFX",,TOR,Eric Sogard,Rick Porcello,-6%,44%,Double to LF (Ground Ball)
t1,0-0,0,-2-,"2,(1-0) *BX",O,TOR,Freddy Galvis,Rick Porcello,4%,49%,Flyball: LF (Deep LF-CF)
t1,0-0,1,-2-,"1,(0-0) X",O,TOR,Lourdes Gurriel Jr.,Rick Porcello,3%,52%,Foul Popfly: 1B (1B into Foul Terr.)
t1,0-0,2,-2-,"7,(2-2) CCFBBFX",O,TOR,Cavan Biggio,Rick Porcello,3%,55%,Foul Popfly: C (Behind Home)
,,,,,,,,,"0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0.","0 runs, 1 hit, 0 errors, 1 LOB. Blue Jays 0, Red Sox 0."
"Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3","Bottom of the 1st, Red Sox Batting, Tied 0-0, Blue Jays' Trent Thornton facing 1-2-3"
b1,0-0,0,---,"5,(2-2) CBBCX",,BOS,Mookie Betts,Trent Thornton,6%,61%,Double to LF (Line Drive to Deep LF)
b1,0-0,0,-2-,"5,(2-2) CBBFX",O,BOS,Rafael Devers,Trent Thornton,-4%,57%,Popfly: 2B (Deep 2B)
b1,0-0,1,-2-,"5,(3-1) BBBCB",,BOS,Xander Bogaerts,Trent Thornton,2%,59%,Walk
