0,1,2,0,1,2
1.0,Francisco Lindor,SS,1.0,Andrew Benintendi,LF
2.0,Oscar Mercado,RF,2.0,Mookie Betts,RF
3.0,Carlos Santana,1B,3.0,Rafael Devers,3B
4.0,Jason Kipnis,2B,4.0,J.D. Martinez,DH
5.0,Jose Ramirez,3B,5.0,Xander Bogaerts,SS
6.0,Jake Bauers,DH,6.0,Brock Holt,2B
7.0,Greg Allen,LF,7.0,Michael Chavis,1B
8.0,Kevin Plawecki,C,8.0,Jackie Bradley Jr.,CF
9.0,Leonys Martín,CF,9.0,Christian Vazquez,C
,Shane Bieber,P,,Ryan Weber,P
