Batting,AB,R,H,RBI,BB,SO,PA,BA,OBP,SLG,OPS,Pit,Str,WPA,aLI,WPA+,WPA-,cWPA,acLI,RE24,PO,A,Details
Francisco Lindor SS,6.0,2.0,3.0,1.0,0.0,0.0,6.0,0.289,0.358,0.472,0.83,22.0,13.0,-0.028,0.7,0.047,-0.074%,-0.01%,0.6,0.4,0.0,1.0,
Oscar Mercado RF,6.0,2.0,3.0,0.0,0.0,2.0,6.0,0.333,0.404,0.476,0.88,27.0,17.0,-0.04,0.64,0.034,-0.074%,-0.02%,0.55,0.3,2.0,0.0,
Carlos Santana 1B,4.0,4.0,3.0,5.0,2.0,1.0,6.0,0.284,0.411,0.511,0.922,24.0,11.0,0.308,0.71,0.31,-0.002%,0.16%,0.61,5.1,6.0,1.0,"HR,3B,2B"
Jason Kipnis 2B,6.0,0.0,1.0,0.0,0.0,2.0,6.0,0.222,0.291,0.326,0.618,23.0,18.0,0.012,0.65,0.058,-0.046%,0.01%,0.56,-0.9,0.0,2.0,
Jose Ramirez 3B,5.0,2.0,2.0,2.0,0.0,1.0,5.0,0.209,0.31,0.313,0.624,16.0,11.0,0.157,0.98,0.196,-0.039%,0.08%,0.85,1.5,2.0,1.0,2·2B
Jake Bauers DH,5.0,2.0,2.0,1.0,0.0,1.0,5.0,0.215,0.31,0.343,0.653,17.0,11.0,0.095,0.88,0.124,-0.029%,0.05%,0.76,0.5,,,2B
Greg Allen LF,4.0,1.0,2.0,2.0,0.0,0.0,5.0,0.137,0.211,0.314,0.524,15.0,8.0,0.158,0.93,0.223,-0.065%,0.08%,0.81,2.5,2.0,0.0,"2·3B,HBP"
Kevin Plawecki C,4.0,1.0,2.0,2.0,1.0,1.0,5.0,0.164,0.261,0.311,0.572,22.0,12.0,0.15,0.85,0.189,-0.039%,0.08%,0.74,1.7,11.0,1.0,2B
Leonys Martín CF,4.0,0.0,0.0,0.0,1.0,2.0,5.0,0.223,0.302,0.353,0.656,23.0,15.0,-0.113,0.79,0.008,-0.120%,-0.06%,0.68,-2.3,3.0,0.0,CS
,,,,,,,,,,,,,,,,,,,,,,,
Shane Bieber P,,,,,,,,,,,,,,,,,,,,,1.0,0.0,
Oliver Perez P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
A.J. Cole P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Tyler Olson P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Nick Wittgren P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Brad Hand P,,,,,,,,,,,,,,,,,,,,,0.0,0.0,
Team Totals,44.0,14.0,18.0,13.0,4.0,10.0,49.0,0.409,0.469,0.727,1.197,189.0,116.0,0.699,0.78,1.189,-0.488%,0.36%,0.68,8.7,27.0,6.0,
